model,group,case,variant,sentence_sim,contextual_span_sim,isolated_phrase_sim
DistilBERT-ML,compositional_nc,climate policy,component,0.992209891420033,0.8924812765864154,0.860182586522913
DistilBERT-ML,compositional_nc,climate policy,word_by_word,0.9838151963120262,0.8512329343692598,0.8342925792039595
DistilBERT-ML,compositional_nc,climate policy,random,0.9669642394819083,0.738940842701377,0.725182266653737
DistilBERT-ML,compositional_nc,medical school,synonym,0.9959623575343433,0.9608376054126949,0.9528802760694703
DistilBERT-ML,compositional_nc,medical school,component,0.988994200860904,0.8680578514743986,0.8378211717762372
DistilBERT-ML,compositional_nc,medical school,word_by_word,0.9820260363015245,0.8471723216867086,0.8715806305134401
DistilBERT-ML,compositional_nc,medical school,random,0.9629203461510467,0.741612029424731,0.766544329020735
DistilBERT-ML,compositional_nc,mountain village,synonym,0.984904588783536,0.8795406346730383,0.8856077654447854
DistilBERT-ML,compositional_nc,mountain village,component,0.9936345713144658,0.9099691399323049,0.8908564670949796
DistilBERT-ML,compositional_nc,mountain village,word_by_word,0.9913027002321042,0.9035940979274961,0.9090625078344097
DistilBERT-ML,compositional_nc,mountain village,random,0.970497792082269,0.7657025446345019,0.7628830838541313
DistilBERT-ML,compositional_nc,solar panel,synonym,0.9826717709446202,0.8836860506661857,0.8485064661655017
DistilBERT-ML,compositional_nc,solar panel,component,0.9939544496186087,0.9224678045145829,0.8871069836531889
DistilBERT-ML,compositional_nc,solar panel,word_by_word,0.9869875735793993,0.8802559583900302,0.8729679173715332
DistilBERT-ML,compositional_nc,solar panel,random,0.9667612761060829,0.7806032188249645,0.745857416905599
DistilBERT-ML,compositional_nc,election result,synonym,0.9857526839513877,0.863549128664523,0.8955973965230691
DistilBERT-ML,compositional_nc,election result,component,0.9860904437347504,0.8492110847060322,0.8353367681576143
DistilBERT-ML,compositional_nc,election result,word_by_word,0.9849633128296055,0.8439987416579402,0.8954095605179296
DistilBERT-ML,compositional_nc,election result,random,0.9591300782932782,0.7069073850262803,0.7302072402321697
DistilBERT-ML,compositional_nc,airport security,synonym,0.993215217533301,0.9487612401515261,0.958518064330952
DistilBERT-ML,compositional_nc,airport security,component,0.9903532747007713,0.9056602556125981,0.8978134667001278
DistilBERT-ML,compositional_nc,airport security,word_by_word,0.9886106127700702,0.9141718404262804,0.9117032954721139
DistilBERT-ML,compositional_nc,airport security,random,0.9534235148645287,0.7727258920389556,0.7296843784099095
DistilBERT-ML,compositional_nc,language teacher,synonym,0.9942461778094985,0.9492288140134786,0.951988242549545
DistilBERT-ML,compositional_nc,language teacher,component,0.9923031275754524,0.9176025991252992,0.903830672385409
DistilBERT-ML,compositional_nc,language teacher,word_by_word,0.9861620037028612,0.8674397840177558,0.8985773213629763
DistilBERT-ML,compositional_nc,language teacher,random,0.9595410718329884,0.7481296991310631,0.759344849168705
DistilBERT-ML,compositional_nc,water bottle,synonym,0.9782137900335873,0.8316420391653007,0.8057032876850483
DistilBERT-ML,compositional_nc,water bottle,component,0.9948361206028092,0.9572878332680846,0.9393087251547237
DistilBERT-ML,compositional_nc,water bottle,word_by_word,0.9723663980430838,0.8262706712595301,0.8022633360737434
DistilBERT-ML,compositional_nc,water bottle,random,0.9692836940215104,0.8002426436736076,0.7816506658556611
DistilBERT-ML,compositional_nc,history book,synonym,0.9894602881684936,0.892254956094199,0.881396975060989
DistilBERT-ML,compositional_nc,history book,component,0.9946110802430773,0.9022406941460104,0.8849665137274743
DistilBERT-ML,compositional_nc,history book,word_by_word,0.9814782623017551,0.7945680204953812,0.7854480646930102
DistilBERT-ML,compositional_nc,history book,random,0.9670766858723,0.7327307395706569,0.7393771953265108
DistilBERT-ML,compositional_nc,river bridge,synonym,0.9896690231556573,0.8945812645789475,0.8961934497286335
DistilBERT-ML,compositional_nc,river bridge,component,0.9949282780736596,0.9346377580667536,0.9100140086259031
DistilBERT-ML,compositional_nc,river bridge,word_by_word,0.9878540659014667,0.8791344499500771,0.8673610805150644
DistilBERT-ML,compositional_nc,river bridge,random,0.9724003051529636,0.774437285804617,0.7860099271286339
DistilBERT-ML,compositional_nc,hospital room,synonym,0.9882994700832858,0.8889453577560535,0.8939758550198993
DistilBERT-ML,compositional_nc,hospital room,component,0.9910508020194148,0.9017597584458145,0.8603638827533516
DistilBERT-ML,compositional_nc,hospital room,word_by_word,0.9807717355785489,0.8580905516172537,0.840500259010118
DistilBERT-ML,compositional_nc,hospital room,random,0.9646645107483066,0.7404300385637462,0.7640485907408484
DistilBERT-ML,compositional_nc,village market,synonym,0.9847448443061558,0.9102015629000072,0.9042201708036899
DistilBERT-ML,compositional_nc,village market,component,0.9900559571051898,0.9024687818144687,0.8688889816991875
DistilBERT-ML,compositional_nc,village market,word_by_word,0.9785028072377814,0.835063999514783,0.8116085106840855
DistilBERT-ML,compositional_nc,village market,random,0.9556048755334297,0.7214610836972054,0.738015201885573
DistilBERT-ML,compositional_nc,data center,synonym,0.987686622457629,0.8637625400683433,0.813266118413762
DistilBERT-ML,compositional_nc,data center,component,0.9896854378057511,0.8725790954850198,0.8921552551377291
DistilBERT-ML,compositional_nc,data center,word_by_word,0.9867034347721552,0.857260787533998,0.818824324464948
DistilBERT-ML,compositional_nc,data center,random,0.9619237487585931,0.7035775776530776,0.6680753061139518
DistilBERT-ML,compositional_nc,music festival,synonym,0.9863072795590839,0.9050542746740017,0.8940623446800419
DistilBERT-ML,compositional_nc,music festival,component,0.994753853541508,0.9275069172320279,0.9054953408631543
DistilBERT-ML,compositional_nc,music festival,word_by_word,0.967883847103564,0.8354841860110327,0.8013977476359964
DistilBERT-ML,compositional_nc,music festival,random,0.9682398057352142,0.7921296266364234,0.783064500885078
DistilBERT-ML,single_word_control,doctor,synonym,0.9923615098215762,0.8876648397857296,0.8518542214787762
DistilBERT-ML,single_word_control,doctor,related,0.987584144855702,0.8263815884720033,0.8186571998751534
DistilBERT-ML,single_word_control,doctor,random,0.9669524154428907,0.6783886004652171,0.7109178086986777
DistilBERT-ML,single_word_control,apple,synonym,0.9851033324832489,0.7480636491005541,0.7231661910486685
DistilBERT-ML,single_word_control,apple,related,0.9846333149716666,0.7541238119394498,0.7110902620291104
DistilBERT-ML,single_word_control,apple,random,0.9701240004796564,0.6820708020932927,0.701043181520308
DistilBERT-ML,single_word_control,teacher,synonym,0.9912274528292188,0.8601526384752883,0.912383549021775
DistilBERT-ML,single_word_control,teacher,related,0.9883862387496702,0.8327739157490214,0.8593122337344035
DistilBERT-ML,single_word_control,teacher,random,0.9771051906560599,0.7388494828130175,0.7878732164723268
DistilBERT-ML,single_word_control,lawyer,synonym,0.9942060220465192,0.9293109822070105,0.940894339357069
DistilBERT-ML,single_word_control,lawyer,related,0.9904645174816876,0.8609091196254242,0.8936914923131949
DistilBERT-ML,single_word_control,lawyer,random,0.9728088807753329,0.7110387613398349,0.7630996781559211
DistilBERT-ML,single_word_control,river,synonym,0.9933225440378991,0.8678843385136011,0.8193267278988037
DistilBERT-ML,single_word_control,river,related,0.9903215427290766,0.8356980214395313,0.8022292908758373
DistilBERT-ML,single_word_control,river,random,0.9559342433494865,0.6239192689794312,0.6690340476589558
DistilBERT-ML,single_word_control,city,synonym,0.9883345712235392,0.8300967617306906,0.7933331383899459
DistilBERT-ML,single_word_control,city,related,0.9924665344729218,0.8902210719889898,0.8971453205339709
DistilBERT-ML,single_word_control,city,random,0.9763532391178059,0.7158426107688542,0.6793640994586039
DistilBERT-ML,single_word_control,storm,synonym,0.9755992106612632,0.6794859316174593,0.7583696008801776
DistilBERT-ML,single_word_control,storm,related,0.9809063989376755,0.781308766666801,0.7634291372603684
DistilBERT-ML,single_word_control,storm,random,0.9801850888700421,0.7018203337240907,0.7676838813736048
DistilBERT-ML,single_word_control,idea,synonym,0.9928929306510499,0.8873593505362442,0.8711303035068722
DistilBERT-ML,single_word_control,idea,related,0.9908894270857932,0.8223517045663972,0.8112614941616374
DistilBERT-ML,single_word_control,idea,random,0.9659372591960863,0.6431076645648709,0.6823853573421717
DistilBERT-ML,single_word_control,problem,synonym,0.984360341042842,0.8474551570214787,0.8219796714243105
DistilBERT-ML,single_word_control,problem,related,0.9837844656829826,0.8122377517474599,0.8504163574073457
DistilBERT-ML,single_word_control,problem,random,0.9528724178323803,0.650941689557144,0.654857487093956
DistilBERT-ML,single_word_control,music,synonym,0.9671972634832807,0.7660981456109448,0.7237643658489987
DistilBERT-ML,single_word_control,music,related,0.9861107280158409,0.8318898170409634,0.8391760212272839
DistilBERT-ML,single_word_control,music,random,0.9517524645774623,0.6638244303395064,0.6664528883965148
DistilBERT-ML,single_word_control,letter,synonym,0.9844790205739397,0.7969991460092808,0.7529878939686447
DistilBERT-ML,single_word_control,letter,related,0.9878431691311755,0.8648262267734785,0.861110405678238
DistilBERT-ML,single_word_control,letter,random,0.9575831694052562,0.6750101235735936,0.6646922784106682
DistilBERT-ML,single_word_control,machine,synonym,0.9881810258735897,0.8277650179658582,0.8583700335808946
DistilBERT-ML,single_word_control,machine,related,0.9700950546454454,0.7247631785784104,0.7218335883452546
DistilBERT-ML,single_word_control,machine,random,0.9720873702826943,0.7067712140234745,0.774454851470346
DistilBERT-ML,single_word_control,road,synonym,0.9911119782899788,0.8666250389092157,0.8539355619700502
DistilBERT-ML,single_word_control,road,related,0.9936111679719323,0.9076138194702615,0.9170292128498846
DistilBERT-ML,single_word_control,road,random,0.9788115418896155,0.7342198939138632,0.7885001635282269
DistilBERT-ML,single_word_control,flower,synonym,0.9807870622344208,0.7520945131974289,0.6880561340308448
DistilBERT-ML,single_word_control,flower,related,0.9870419643922014,0.8218991437174366,0.8460867693575032
DistilBERT-ML,single_word_control,flower,random,0.9535963461898493,0.7343087371132202,0.7710795643339686
DistilBERT-ML,single_word_control,ocean,synonym,0.9912017191378758,0.8642196693296571,0.8588518916598938
DistilBERT-ML,single_word_control,ocean,related,0.9795950330278788,0.7998376676789539,0.8257615280770537
DistilBERT-ML,single_word_control,ocean,random,0.9489590061619604,0.6666337386208393,0.6571003388232677
DistilBERT-ML,single_word_control,child,synonym,0.9865415149197311,0.7911510467217556,0.7492536462843585
DistilBERT-ML,single_word_control,child,related,0.9853444901669053,0.7930599465458639,0.7503375943202675
DistilBERT-ML,single_word_control,child,random,0.9733371725226666,0.6948007988660266,0.7094708370973883
DistilBERT-ML,ordinary_two_word_control,red car,synonym,0.9710399172135138,0.8257118574560581,0.8040252550849701
DistilBERT-ML,ordinary_two_word_control,red car,component,0.9899215635145218,0.8866566511707308,0.8561486347032302
DistilBERT-ML,ordinary_two_word_control,red car,word_by_word,0.975873854885676,0.8453400324397858,0.8151229045351392
DistilBERT-ML,ordinary_two_word_control,red car,random,0.9690732341195497,0.7778001802784755,0.7302337014581669
DistilBERT-ML,ordinary_two_word_control,coffee cup,synonym,0.9729343255525026,0.7209875260586339,0.6636360120169927
DistilBERT-ML,ordinary_two_word_control,coffee cup,component,0.9885388454983858,0.9171358036693351,0.8357598582680622
DistilBERT-ML,ordinary_two_word_control,coffee cup,word_by_word,0.969152027319258,0.7760650216727787,0.7468350254823256
DistilBERT-ML,ordinary_two_word_control,coffee cup,random,0.9614178740556036,0.7108264023010846,0.6844816107729192
DistilBERT-ML,ordinary_two_word_control,wooden chair,synonym,0.9824936066110193,0.8916000294305014,0.860908179645251
DistilBERT-ML,ordinary_two_word_control,wooden chair,component,0.991005778032525,0.9050614926012869,0.8721398834335011
DistilBERT-ML,ordinary_two_word_control,wooden chair,word_by_word,0.9845134121307927,0.8858591672818977,0.8763041378865029
DistilBERT-ML,ordinary_two_word_control,wooden chair,random,0.9713070687171691,0.8250065281092133,0.809228272033074
DistilBERT-ML,ordinary_two_word_control,summer rain,synonym,0.9850172575044032,0.8813389860973371,0.8519852411510812
DistilBERT-ML,ordinary_two_word_control,summer rain,component,0.9893836441684466,0.911767774578526,0.8314812751074793
DistilBERT-ML,ordinary_two_word_control,summer rain,word_by_word,0.9774261463912138,0.8173942473233117,0.8149917968517998
DistilBERT-ML,ordinary_two_word_control,summer rain,random,0.9480846078603928,0.7064449737723855,0.6844273967236908
DistilBERT-ML,ordinary_two_word_control,city park,synonym,0.9826577057706241,0.8886486421534222,0.8831498414885297
DistilBERT-ML,ordinary_two_word_control,city park,component,0.9907741435536479,0.9091247210770519,0.8737968566971764
DistilBERT-ML,ordinary_two_word_control,city park,word_by_word,0.9807494759010672,0.8683231900259998,0.8584224665370811
DistilBERT-ML,ordinary_two_word_control,city park,random,0.9534342652399042,0.7520007888306366,0.7284705950555167
DistilBERT-ML,ordinary_two_word_control,glass bottle,synonym,0.9666713875622763,0.8181145581550385,0.8078464524838636
DistilBERT-ML,ordinary_two_word_control,glass bottle,component,0.9923461129927535,0.9600355514062947,0.9491545821879042
DistilBERT-ML,ordinary_two_word_control,glass bottle,word_by_word,0.970687179209504,0.8224641311535211,0.8258039115994117
DistilBERT-ML,ordinary_two_word_control,glass bottle,random,0.9550984639401611,0.7779207629751635,0.7843564980453496
DistilBERT-ML,ordinary_two_word_control,school bus,synonym,0.9800002338904784,0.8546463588686034,0.8654287531275621
DistilBERT-ML,ordinary_two_word_control,school bus,component,0.988973774139429,0.8905886210300616,0.8851351711718058
DistilBERT-ML,ordinary_two_word_control,school bus,word_by_word,0.9731128344243682,0.8302323328464531,0.8333831171221251
DistilBERT-ML,ordinary_two_word_control,school bus,random,0.9653320305539038,0.7508484051892205,0.7689973970084705
DistilBERT-ML,ordinary_two_word_control,paper bag,synonym,0.983775592030078,0.8737413565327512,0.8715471155997844
DistilBERT-ML,ordinary_two_word_control,paper bag,component,0.990142272804572,0.9163287289187186,0.8672319438249735
DistilBERT-ML,ordinary_two_word_control,paper bag,word_by_word,0.9634527284311823,0.8056582942988726,0.7980505318318497
DistilBERT-ML,ordinary_two_word_control,paper bag,random,0.9556333781553066,0.7535334467332151,0.7423149436206151
DistilBERT-ML,ordinary_two_word_control,kitchen knife,synonym,0.9833028846818356,0.8873730794710134,0.8785151844380474
DistilBERT-ML,ordinary_two_word_control,kitchen knife,component,0.9903993548887635,0.955467565326301,0.9399257295479339
DistilBERT-ML,ordinary_two_word_control,kitchen knife,word_by_word,0.969950039947644,0.8292959481523384,0.8217918847526805
DistilBERT-ML,ordinary_two_word_control,kitchen knife,random,0.9649665389861998,0.7779782431566088,0.7577055378218248
DistilBERT-ML,ordinary_two_word_control,garden flower,synonym,0.9597923581878467,0.8018199965995805,0.7508454332926366
DistilBERT-ML,ordinary_two_word_control,garden flower,component,0.9787515455666362,0.916204544561847,0.8721431765670827
DistilBERT-ML,ordinary_two_word_control,garden flower,word_by_word,0.9710249577431471,0.8479892848794922,0.8021574509799317
DistilBERT-ML,ordinary_two_word_control,garden flower,random,0.9564949482511925,0.807907311614525,0.774150671934108
DistilBERT-ML,ordinary_two_word_control,ocean wave,synonym,0.9774162739218387,0.8406266560076346,0.8257414047080341
DistilBERT-ML,ordinary_two_word_control,ocean wave,component,0.9864995299508662,0.8960857253856452,0.8641277292601524
DistilBERT-ML,ordinary_two_word_control,ocean wave,word_by_word,0.9663984971614129,0.8023623406865996,0.7649669604538307
DistilBERT-ML,ordinary_two_word_control,ocean wave,random,0.9457065782204663,0.738184265909095,0.7380554469313687
DistilBERT-ML,ordinary_two_word_control,train station,synonym,0.9830894377013882,0.8900348482818389,0.8910246831460453
DistilBERT-ML,ordinary_two_word_control,train station,component,0.9905096078489685,0.92384636711895,0.9027921728427803
DistilBERT-ML,ordinary_two_word_control,train station,word_by_word,0.9823650136240755,0.8819922091238036,0.8849692727535551
DistilBERT-ML,ordinary_two_word_control,train station,random,0.9290863968585849,0.6889489736325569,0.7083888288831732
DistilBERT-ML,ordinary_two_word_control,computer screen,synonym,0.9813409913186908,0.8532648647641379,0.8260839612328106
DistilBERT-ML,ordinary_two_word_control,computer screen,component,0.98895337155093,0.9128642255449335,0.881334003500613
DistilBERT-ML,ordinary_two_word_control,computer screen,word_by_word,0.9809785090931233,0.8697844210062872,0.8492035859583625
DistilBERT-ML,ordinary_two_word_control,computer screen,random,0.9199588997943284,0.7231396960716515,0.6910801973406465
DistilBERT-ML,ordinary_two_word_control,stone bridge,synonym,0.9688670615032187,0.826237486372363,0.8160729753368757
DistilBERT-ML,ordinary_two_word_control,stone bridge,component,0.9888086906855331,0.9127368908826642,0.9071683071690604
DistilBERT-ML,ordinary_two_word_control,stone bridge,word_by_word,0.9759627437075342,0.8624232567325933,0.8418033468610354
DistilBERT-ML,ordinary_two_word_control,stone bridge,random,0.9427725058198362,0.7365392509179871,0.7373340490590006
DistilBERT-ML,ordinary_two_word_control,plastic box,synonym,0.9657614664971775,0.8191189699937788,0.8098385845132828
DistilBERT-ML,ordinary_two_word_control,plastic box,component,0.9855999671596928,0.8859791334431626,0.8604515849854684
DistilBERT-ML,ordinary_two_word_control,plastic box,word_by_word,0.9698714191787464,0.8220492848470362,0.826609567475552
DistilBERT-ML,ordinary_two_word_control,plastic box,random,0.9508943964512668,0.7526749884103481,0.732083668378675
DistilBERT-ML,ordinary_two_word_control,winter coat,synonym,0.9685685267021853,0.8518696288722454,0.8564666870799198
DistilBERT-ML,ordinary_two_word_control,winter coat,component,0.9884123074456308,0.9022603237050189,0.8423432811592874
DistilBERT-ML,ordinary_two_word_control,winter coat,word_by_word,0.9696741886135573,0.808665036838599,0.795564254188059
DistilBERT-ML,ordinary_two_word_control,winter coat,random,0.9592363054190879,0.740315302358409,0.7735256447021552
