group,case,variant,target,replacement,sentence_sim,contextual_span_sim,isolated_phrase_sim,changed_sentence
compositional_nc,hospital room,random,hospital room,cloud hammer,0.7440551519393921,0.12072846293449402,0.12072846293449402,The nurse cleaned the cloud hammer before noon.
compositional_nc,village market,synonym,village market,rural marketplace,0.9764226078987122,0.8757761120796204,0.8757761120796204,The farmer visited the rural marketplace every Friday.
compositional_nc,village market,component,village market,market,0.9469000101089478,0.760341227054596,0.760341227054596,The farmer visited the market every Friday.
compositional_nc,village market,word_by_word,village market,hamlet bazaar,0.8270609974861145,0.40072131156921387,0.40072131156921387,The farmer visited the hamlet bazaar every Friday.
compositional_nc,village market,random,village market,iron ocean,0.7044777274131775,0.15646466612815857,0.15646466612815857,The farmer visited the iron ocean every Friday.
compositional_nc,data center,synonym,data center,computing facility,0.7284342646598816,0.3292995095252991,0.3292995095252991,The company expanded the computing facility near the campus.
compositional_nc,data center,component,data center,center,0.8985149264335632,0.7750589847564697,0.7750589847564697,The company expanded the center near the campus.
compositional_nc,data center,word_by_word,data center,information hub,0.835195004940033,0.49043622612953186,0.49043622612953186,The company expanded the information hub near the campus.
compositional_nc,data center,random,data center,velvet forest,0.6832752823829651,0.12989816069602966,0.12989816069602966,The company expanded the velvet forest near the campus.
compositional_nc,music festival,synonym,music festival,concert event,0.9267775416374207,0.7889442443847656,0.7889442443847656,The town hosted a concert event in July.
compositional_nc,music festival,component,music festival,festival,0.9202792644500732,0.827665388584137,0.827665388584137,The town hosted a festival in July.
compositional_nc,music festival,word_by_word,music festival,melody celebration,0.9005782008171082,0.704975426197052,0.704975426197052,The town hosted a melody celebration in July.
compositional_nc,music festival,random,music festival,paper mountain,0.5729462504386902,0.10736460983753204,0.10736460983753204,The town hosted a paper mountain in July.
single_word_control,doctor,synonym,doctor,physician,0.9935147166252136,0.9790579676628113,0.9790579676628113,The physician opened the door quickly.
single_word_control,doctor,related,doctor,nurse,0.8353169560432434,0.6661373376846313,0.6661373376846313,The nurse opened the door quickly.
single_word_control,doctor,random,doctor,carpet,0.7049383521080017,0.3288349211215973,0.3288349211215973,The carpet opened the door quickly.
single_word_control,apple,synonym,apple,fruit,0.8897944092750549,0.7454557418823242,0.7454557418823242,She bought a fresh fruit from the market.
single_word_control,apple,related,apple,pear,0.859817385673523,0.5672358274459839,0.5672358274459839,She bought a fresh pear from the market.
single_word_control,apple,random,apple,engine,0.710749089717865,0.25877708196640015,0.25877708196640015,She bought a fresh engine from the market.
single_word_control,teacher,synonym,teacher,instructor,0.9514546990394592,0.8834083676338196,0.8834083676338196,The instructor explained the problem clearly.
single_word_control,teacher,related,teacher,professor,0.967590868473053,0.9384040236473083,0.9384040236473083,The professor explained the problem clearly.
single_word_control,teacher,random,teacher,mountain,0.7143945693969727,0.3481307625770569,0.3481307625770569,The mountain explained the problem clearly.
single_word_control,lawyer,synonym,lawyer,attorney,0.9875589609146118,0.9477902054786682,0.9477902054786682,The attorney reviewed the contract before lunch.
single_word_control,lawyer,related,lawyer,judge,0.9283657073974609,0.6783109903335571,0.6783109903335571,The judge reviewed the contract before lunch.
single_word_control,lawyer,random,lawyer,umbrella,0.8155825734138489,0.2745813727378845,0.2745813727378845,The umbrella reviewed the contract before lunch.
single_word_control,river,synonym,river,stream,0.9563291072845459,0.7625539898872375,0.7625539898872375,The stream flooded the lower fields overnight.
single_word_control,river,related,river,canal,0.8948821425437927,0.6218158602714539,0.6218158602714539,The canal flooded the lower fields overnight.
single_word_control,river,random,river,microscope,0.7403058409690857,0.24804991483688354,0.24804991483688354,The microscope flooded the lower fields overnight.
single_word_control,city,synonym,city,metropolis,0.9690161943435669,0.8665457963943481,0.8665457963943481,The metropolis approved the new housing plan.
single_word_control,city,related,city,town,0.9954736828804016,0.9662982225418091,0.9662982225418091,The town approved the new housing plan.
single_word_control,city,random,city,sandwich,0.7913568615913391,0.32014596462249756,0.32014596462249756,The sandwich approved the new housing plan.
single_word_control,storm,synonym,storm,tempest,0.9512172937393188,0.6697523593902588,0.6697523593902588,The tempest damaged several houses near the coast.
single_word_control,storm,related,storm,rainstorm,0.9754652976989746,0.883524477481842,0.883524477481842,The rainstorm damaged several houses near the coast.
single_word_control,storm,random,storm,violin,0.7975448369979858,0.3597594201564789,0.3597594201564789,The violin damaged several houses near the coast.
single_word_control,idea,synonym,idea,concept,0.9735721349716187,0.8457703590393066,0.8457703590393066,The concept changed the direction of the project.
single_word_control,idea,related,idea,thought,0.9679250121116638,0.8144168853759766,0.8144168853759766,The thought changed the direction of the project.
single_word_control,idea,random,idea,hammer,0.8288483023643494,0.3974956274032593,0.3974956274032593,The hammer changed the direction of the project.
single_word_control,problem,synonym,problem,issue,0.9780555367469788,0.9264035224914551,0.9264035224914551,The issue delayed the final report.
single_word_control,problem,related,problem,question,0.9039068222045898,0.6906673312187195,0.6906673312187195,The question delayed the final report.
single_word_control,problem,random,problem,pillow,0.7465118169784546,0.29389867186546326,0.29389867186546326,The pillow delayed the final report.
single_word_control,music,synonym,music,melody,0.932399570941925,0.7919498682022095,0.7919498682022095,The melody filled the old theater.
single_word_control,music,related,music,song,0.919099748134613,0.7969156503677368,0.7969156503677368,The song filled the old theater.
single_word_control,music,random,music,staircase,0.8035563230514526,0.31149402260780334,0.31149402260780334,The staircase filled the old theater.
single_word_control,letter,synonym,letter,note,0.8854732513427734,0.540115237236023,0.540115237236023,The note arrived before the meeting.
single_word_control,letter,related,letter,message,0.9214762449264526,0.6746388077735901,0.6746388077735901,The message arrived before the meeting.
single_word_control,letter,random,letter,volcano,0.6328299641609192,0.2832546532154083,0.2832546532154083,The volcano arrived before the meeting.
single_word_control,machine,synonym,machine,device,0.8964089751243591,0.708530843257904,0.708530843257904,The device stopped during the demonstration.
single_word_control,machine,related,machine,apparatus,0.9134776592254639,0.738349974155426,0.738349974155426,The apparatus stopped during the demonstration.
single_word_control,machine,random,machine,forest,0.663987398147583,0.3547269105911255,0.3547269105911255,The forest stopped during the demonstration.
single_word_control,road,synonym,road,street,0.9931952953338623,0.9128090143203735,0.9128090143203735,The street crossed the valley below the town.
single_word_control,road,related,road,highway,0.9781277775764465,0.8890738487243652,0.8890738487243652,The highway crossed the valley below the town.
single_word_control,road,random,road,singer,0.83528071641922,0.389868825674057,0.389868825674057,The singer crossed the valley below the town.
single_word_control,flower,synonym,flower,blossom,0.9944657683372498,0.9617955684661865,0.9617955684661865,The blossom bloomed beside the window.
single_word_control,flower,related,flower,rose,0.8622069954872131,0.6635844707489014,0.6635844707489014,The rose bloomed beside the window.
single_word_control,flower,random,flower,engine,0.7569248080253601,0.2603341042995453,0.2603341042995453,The engine bloomed beside the window.
single_word_control,ocean,synonym,ocean,sea,0.9645646810531616,0.893927276134491,0.893927276134491,The sea reflected the morning light.
single_word_control,ocean,related,ocean,lake,0.768261194229126,0.6208024024963379,0.6208024024963379,The lake reflected the morning light.
single_word_control,ocean,random,ocean,notebook,0.6805614233016968,0.21968863904476166,0.21968863904476166,The notebook reflected the morning light.
single_word_control,child,synonym,child,youngster,0.9089208841323853,0.7185267210006714,0.7185267210006714,The youngster solved the puzzle quickly.
single_word_control,child,related,child,teenager,0.8673738241195679,0.6329028010368347,0.6329028010368347,The teenager solved the puzzle quickly.
single_word_control,child,random,child,candle,0.7592630386352539,0.3702192008495331,0.3702192008495331,The candle solved the puzzle quickly.
ordinary_two_word_control,red car,synonym,red car,crimson vehicle,0.8227097392082214,0.5891976952552795,0.5891976952552795,The crimson vehicle stopped near the school gate.
ordinary_two_word_control,red car,component,red car,car,0.8718750476837158,0.6680198311805725,0.6680198311805725,The car stopped near the school gate.
ordinary_two_word_control,red car,word_by_word,red car,scarlet automobile,0.8541931509971619,0.6576853394508362,0.6576853394508362,The scarlet automobile stopped near the school gate.
ordinary_two_word_control,red car,random,red car,coffee spoon,0.6265429258346558,0.21179617941379547,0.21179617941379547,The coffee spoon stopped near the school gate.
ordinary_two_word_control,coffee cup,synonym,coffee cup,mug,0.9292709231376648,0.6087820529937744,0.6087820529937744,She placed the mug on the wooden table.
ordinary_two_word_control,coffee cup,component,coffee cup,cup,0.9397566318511963,0.8101412057876587,0.8101412057876587,She placed the cup on the wooden table.
ordinary_two_word_control,coffee cup,word_by_word,coffee cup,java container,0.7027669548988342,0.25736093521118164,0.25736093521118164,She placed the java container on the wooden table.
ordinary_two_word_control,coffee cup,random,coffee cup,traffic signal,0.6149993538856506,0.08630400896072388,0.08630400896072388,She placed the traffic signal on the wooden table.
ordinary_two_word_control,wooden chair,synonym,wooden chair,timber seat,0.9394504427909851,0.8503801822662354,0.8503801822662354,The timber seat stood beside the fireplace.
ordinary_two_word_control,wooden chair,component,wooden chair,chair,0.9119139909744263,0.8130674958229065,0.8130674958229065,The chair stood beside the fireplace.
ordinary_two_word_control,wooden chair,word_by_word,wooden chair,wood seat,0.9465193152427673,0.868974506855011,0.868974506855011,The wood seat stood beside the fireplace.
ordinary_two_word_control,wooden chair,random,wooden chair,silver cloud,0.5131323933601379,0.12285441160202026,0.12285441160202026,The silver cloud stood beside the fireplace.
ordinary_two_word_control,summer rain,synonym,summer rain,seasonal rainfall,0.9361158013343811,0.8381184935569763,0.8381184935569763,The seasonal rainfall cooled the dusty street.
ordinary_two_word_control,summer rain,component,summer rain,rain,0.8697338104248047,0.8019832372665405,0.8019832372665405,The rain cooled the dusty street.
ordinary_two_word_control,summer rain,word_by_word,summer rain,warm shower,0.7897272706031799,0.5634715557098389,0.5634715557098389,The warm shower cooled the dusty street.
ordinary_two_word_control,summer rain,random,summer rain,library key,0.5189421772956848,0.12940305471420288,0.12940305471420288,The library key cooled the dusty street.
ordinary_two_word_control,city park,synonym,city park,urban garden,0.872302234172821,0.746489942073822,0.746489942073822,The urban garden opened after the renovation.
ordinary_two_word_control,city park,component,city park,park,0.9251729249954224,0.8133242130279541,0.8133242130279541,The park opened after the renovation.
ordinary_two_word_control,city park,word_by_word,city park,municipal green,0.7552548050880432,0.523133397102356,0.523133397102356,The municipal green opened after the renovation.
ordinary_two_word_control,city park,random,city park,ocean pencil,0.5666176676750183,0.14303191006183624,0.14303191006183624,The ocean pencil opened after the renovation.
ordinary_two_word_control,glass bottle,synonym,glass bottle,transparent container,0.5380338430404663,0.33230486512184143,0.33230486512184143,The transparent container rolled under the bench.
ordinary_two_word_control,glass bottle,component,glass bottle,bottle,0.929004430770874,0.8805263638496399,0.8805263638496399,The bottle rolled under the bench.
ordinary_two_word_control,glass bottle,word_by_word,glass bottle,crystal vessel,0.664580762386322,0.5182128548622131,0.5182128548622131,The crystal vessel rolled under the bench.
ordinary_two_word_control,glass bottle,random,glass bottle,mountain ticket,0.4947410225868225,0.18651941418647766,0.18651941418647766,The mountain ticket rolled under the bench.
ordinary_two_word_control,school bus,synonym,school bus,student transport,0.8304728865623474,0.5883124470710754,0.5883124470710754,The student transport waited outside the museum.
ordinary_two_word_control,school bus,component,school bus,bus,0.9327131509780884,0.7744684815406799,0.7744684815406799,The bus waited outside the museum.
ordinary_two_word_control,school bus,word_by_word,school bus,education coach,0.8131668567657471,0.49591079354286194,0.49591079354286194,The education coach waited outside the museum.
ordinary_two_word_control,school bus,random,school bus,kitchen moon,0.6013571619987488,0.1877388060092926,0.1877388060092926,The kitchen moon waited outside the museum.
ordinary_two_word_control,paper bag,synonym,paper bag,paper sack,0.9779353141784668,0.9517099857330322,0.9517099857330322,The paper sack tore near the counter.
ordinary_two_word_control,paper bag,component,paper bag,bag,0.8636730313301086,0.7656691670417786,0.7656691670417786,The bag tore near the counter.
