model,group,case,variant,sentence_sim,contextual_span_sim,isolated_phrase_sim
Gemma3-1B-it,idiomatic_nc,black sheep,random,0.9586170802615481,0.5863976081227211,0.5489542643779645
Gemma3-1B-it,idiomatic_nc,silver lining,synonym,0.9853360499962636,0.8158495111439138,0.6779722721346011
Gemma3-1B-it,idiomatic_nc,silver lining,component,0.9820643899897034,0.7017338365998013,0.5421061903361648
Gemma3-1B-it,idiomatic_nc,silver lining,word_by_word,0.9776377474769654,0.8108021944841846,0.6109538366067395
Gemma3-1B-it,idiomatic_nc,silver lining,random,0.9650021259407583,0.7039347672897917,0.5387637246343618
Gemma3-1B-it,idiomatic_nc,ivory tower,synonym,0.9620691706328286,0.739610781028129,0.512324128178435
Gemma3-1B-it,idiomatic_nc,ivory tower,component,0.9568389594223848,0.6826538143902694,0.5773353295634395
Gemma3-1B-it,idiomatic_nc,ivory tower,word_by_word,0.9589316033649484,0.6931610386899898,0.6312142002019957
Gemma3-1B-it,idiomatic_nc,ivory tower,random,0.9590747986668715,0.7226674870216756,0.6253614780252513
Gemma3-1B-it,idiomatic_nc,glass ceiling,synonym,0.9734642946244426,0.7926027228828106,0.7492032391199673
Gemma3-1B-it,idiomatic_nc,glass ceiling,component,0.95580800204986,0.7603551088282318,0.6417239426230943
Gemma3-1B-it,idiomatic_nc,glass ceiling,word_by_word,0.9589431279863784,0.7870637396036629,0.7288875720549719
Gemma3-1B-it,idiomatic_nc,glass ceiling,random,0.9437400008618478,0.7432068476650768,0.6824194686979193
Gemma3-1B-it,idiomatic_nc,cash cow,synonym,0.9430223685245271,0.5444699513070904,0.5613144407889739
Gemma3-1B-it,idiomatic_nc,cash cow,component,0.9608483735808967,0.5726260905718709,0.4773959609876125
Gemma3-1B-it,idiomatic_nc,cash cow,word_by_word,0.980693281732171,0.8425068256789064,0.7186144017236105
Gemma3-1B-it,idiomatic_nc,cash cow,random,0.9505065441924332,0.6923098018222213,0.5830349744717565
Gemma3-1B-it,idiomatic_nc,loose cannon,synonym,0.9844608661735648,0.8470625910832346,0.6791003493758927
Gemma3-1B-it,idiomatic_nc,loose cannon,component,0.9570317289546095,0.5403697634117333,0.6751640436520157
Gemma3-1B-it,idiomatic_nc,loose cannon,word_by_word,0.969403662217193,0.8153932375438858,0.7195368217358556
Gemma3-1B-it,idiomatic_nc,loose cannon,random,0.9647892356621631,0.7225447982672639,0.6035454073061151
Gemma3-1B-it,idiomatic_nc,golden handshake,synonym,0.9704043613425624,0.7649395723875564,0.6628320416318078
Gemma3-1B-it,idiomatic_nc,golden handshake,component,0.9643349547068475,0.7508227163562309,0.5897125343896922
Gemma3-1B-it,idiomatic_nc,golden handshake,word_by_word,0.9691780219134287,0.816555419473392,0.6205504970845381
Gemma3-1B-it,idiomatic_nc,golden handshake,random,0.9640624386789005,0.7006057051477738,0.663459207331832
Gemma3-1B-it,idiomatic_nc,paper tiger,synonym,0.972187157362259,0.7877548779237873,0.6378328585342906
Gemma3-1B-it,idiomatic_nc,paper tiger,component,0.9684925084332312,0.762602754808042,0.6343849545583253
Gemma3-1B-it,idiomatic_nc,paper tiger,word_by_word,0.9653224850435085,0.7801399341948196,0.6105818660410314
Gemma3-1B-it,idiomatic_nc,paper tiger,random,0.9706092414916975,0.8032736612761155,0.7099294539118997
Gemma3-1B-it,idiomatic_nc,smoking gun,synonym,0.9713407441673055,0.7462007115440725,0.5017552194803365
Gemma3-1B-it,idiomatic_nc,smoking gun,component,0.9607105528518807,0.6006502156011233,0.40653892522188667
Gemma3-1B-it,idiomatic_nc,smoking gun,word_by_word,0.972077967583123,0.8122011524360209,0.6871075037805779
Gemma3-1B-it,idiomatic_nc,smoking gun,random,0.9418052040895204,0.6922406140235733,0.5592198755225382
Gemma3-1B-it,compositional_nc,economic aid,synonym,0.9903607599120913,0.9041205661533817,0.8158031786261843
Gemma3-1B-it,compositional_nc,economic aid,component,0.9896287604797676,0.847269303388464,0.4659910972221367
Gemma3-1B-it,compositional_nc,economic aid,word_by_word,0.9873549803763899,0.8841677279236522,0.809572240660006
Gemma3-1B-it,compositional_nc,economic aid,random,0.9269851787803184,0.647458911051167,0.48713180679923923
Gemma3-1B-it,compositional_nc,research lab,synonym,0.9963591859388308,0.977665026481523,0.9752204188363272
Gemma3-1B-it,compositional_nc,research lab,component,0.9909462350573806,0.8772367621654853,0.4633678711404906
Gemma3-1B-it,compositional_nc,research lab,word_by_word,0.9828841992971625,0.8907660856208784,0.7291498300178397
Gemma3-1B-it,compositional_nc,research lab,random,0.9720480098140776,0.8258960590989357,0.6257636725877785
Gemma3-1B-it,compositional_nc,climate policy,synonym,0.9908215674826408,0.8838675445331416,0.78353289926866
Gemma3-1B-it,compositional_nc,climate policy,component,0.9861412053398054,0.822035823002385,0.5919608798475547
Gemma3-1B-it,compositional_nc,climate policy,word_by_word,0.9524001919045187,0.6980861723219917,0.7279549890147095
Gemma3-1B-it,compositional_nc,climate policy,random,0.9506321959525708,0.6024191721140523,0.5555186507616808
Gemma3-1B-it,compositional_nc,medical school,synonym,0.9799563824781369,0.9699477098383166,0.9322922378654496
Gemma3-1B-it,compositional_nc,medical school,component,0.9610206621683367,0.775520350565947,0.47757678656825947
Gemma3-1B-it,compositional_nc,medical school,word_by_word,0.9824987450954806,0.8673125592082891,0.7621216073494049
Gemma3-1B-it,compositional_nc,medical school,random,0.9060545392406081,0.6429174696631367,0.5006145823365694
Gemma3-1B-it,compositional_nc,mountain village,synonym,0.9857832145475083,0.9058086542977527,0.7883021596701959
Gemma3-1B-it,compositional_nc,mountain village,component,0.9908808478136953,0.9152041106262557,0.5989599431042796
Gemma3-1B-it,compositional_nc,mountain village,word_by_word,0.9936082571426339,0.9383950135268407,0.7734426097098391
Gemma3-1B-it,compositional_nc,mountain village,random,0.9543320794652447,0.6339022267064086,0.5822388651742
Gemma3-1B-it,compositional_nc,solar panel,synonym,0.9882713761171004,0.8896320283729211,0.6901001224834961
Gemma3-1B-it,compositional_nc,solar panel,component,0.9704988407654154,0.7584639334199951,0.3700964037637654
Gemma3-1B-it,compositional_nc,solar panel,word_by_word,0.9691171293823385,0.8365400585027088,0.7547081136039568
Gemma3-1B-it,compositional_nc,solar panel,random,0.9208253511011106,0.5746008324987841,0.45322656149385543
Gemma3-1B-it,compositional_nc,election result,synonym,0.9905669473167479,0.8900197084877941,0.788561690885007
Gemma3-1B-it,compositional_nc,election result,component,0.986403708240349,0.8344465764412521,0.4841402829326064
Gemma3-1B-it,compositional_nc,election result,word_by_word,0.9877432952580971,0.8770800851924504,0.7257752504761055
Gemma3-1B-it,compositional_nc,election result,random,0.9494053908595584,0.633951030702755,0.5298565558214872
Gemma3-1B-it,compositional_nc,airport security,synonym,0.9856531171950076,0.9188453636842484,0.8675505045664997
Gemma3-1B-it,compositional_nc,airport security,component,0.9744522354368337,0.8310997311980188,0.6381498234617999
Gemma3-1B-it,compositional_nc,airport security,word_by_word,0.958697936290755,0.7876446505291052,0.677009008929216
Gemma3-1B-it,compositional_nc,airport security,random,0.9288945722689956,0.692012960455201,0.6040070857204847
Gemma3-1B-it,compositional_nc,language teacher,synonym,0.9920097451525669,0.9851906669392597,0.9851125175201693
Gemma3-1B-it,compositional_nc,language teacher,component,0.9746742207498257,0.7878690136468081,0.6776786390280851
Gemma3-1B-it,compositional_nc,language teacher,word_by_word,0.9793695391279219,0.8550825185485948,0.6845407563754461
Gemma3-1B-it,compositional_nc,language teacher,random,0.874475673829348,0.5432904196980536,0.46244980233237976
Gemma3-1B-it,compositional_nc,water bottle,synonym,0.9747900739453293,0.827477742343944,0.7416952236589879
Gemma3-1B-it,compositional_nc,water bottle,component,0.9753377559665757,0.7918234330036436,0.6599175171536055
Gemma3-1B-it,compositional_nc,water bottle,word_by_word,0.9641564541143626,0.8308178325764366,0.7109501827841737
Gemma3-1B-it,compositional_nc,water bottle,random,0.9294210082149296,0.6206187798992481,0.5124396953372865
Gemma3-1B-it,compositional_nc,history book,synonym,0.9867912373220893,0.8938579553917475,0.7321965195139605
Gemma3-1B-it,compositional_nc,history book,component,0.9913114147320468,0.8576290729206825,0.5468138567510847
Gemma3-1B-it,compositional_nc,history book,word_by_word,0.9639669748803662,0.8290436375232053,0.6370850954198173
Gemma3-1B-it,compositional_nc,history book,random,0.9638102326866415,0.7259605000929121,0.5418096591840449
Gemma3-1B-it,compositional_nc,river bridge,synonym,0.9915323492753028,0.9133302541957022,0.8216948620654667
Gemma3-1B-it,compositional_nc,river bridge,component,0.9929437018847797,0.9168901068345251,0.6067687855917349
Gemma3-1B-it,compositional_nc,river bridge,word_by_word,0.9790386469666563,0.7915754555152867,0.7176300498676569
Gemma3-1B-it,compositional_nc,river bridge,random,0.9555942852962497,0.6856538695961387,0.650580306783335
Gemma3-1B-it,compositional_nc,hospital room,synonym,0.9869004995188082,0.8769972176506812,0.7347559730875676
Gemma3-1B-it,compositional_nc,hospital room,component,0.9917904024889882,0.8840922425815112,0.5626754791239008
Gemma3-1B-it,compositional_nc,hospital room,word_by_word,0.9880151162213343,0.9300068479928253,0.7701402906788383
Gemma3-1B-it,compositional_nc,hospital room,random,0.9569375870880982,0.681814405671106,0.5254283491961994
Gemma3-1B-it,compositional_nc,village market,synonym,0.9891308888158284,0.8941794721921299,0.7993889833661557
Gemma3-1B-it,compositional_nc,village market,component,0.989036433308573,0.9187812037529437,0.6808437618177067
Gemma3-1B-it,compositional_nc,village market,word_by_word,0.9866355088687465,0.9037218590121355,0.6519348743682594
Gemma3-1B-it,compositional_nc,village market,random,0.9559747661039643,0.6540908209672303,0.6060738497811087
Gemma3-1B-it,compositional_nc,data center,synonym,0.9883649897942893,0.84779364458656,0.6925936358231114
Gemma3-1B-it,compositional_nc,data center,component,0.9773012405771442,0.7045741968024571,0.34745401125265357
Gemma3-1B-it,compositional_nc,data center,word_by_word,0.974919919241385,0.8337213037182728,0.658102359869246
Gemma3-1B-it,compositional_nc,data center,random,0.9526881162676418,0.6051210265772657,0.42258685402385304
Gemma3-1B-it,compositional_nc,music festival,synonym,0.9855928564656907,0.8616728607392942,0.7807670864993959
Gemma3-1B-it,compositional_nc,music festival,component,0.9874055149423864,0.8638883988578745,0.6942707545945771
Gemma3-1B-it,compositional_nc,music festival,word_by_word,0.9851341989812009,0.890582520896989,0.7507156235975857
Gemma3-1B-it,compositional_nc,music festival,random,0.9594287148938317,0.6644964194519323,0.6448823538946022
Gemma3-1B-it,single_word_control,doctor,synonym,0.9833807173699954,0.8800498718241646,0.6411336729921052
Gemma3-1B-it,single_word_control,doctor,related,0.9463119230075272,0.6803971667128523,0.5875971847178969
Gemma3-1B-it,single_word_control,doctor,random,0.8707988148232104,0.4952074631877092,0.3513038811753957
Gemma3-1B-it,single_word_control,apple,synonym,0.9889563553266246,0.8721040965913869,0.7075046406753419
Gemma3-1B-it,single_word_control,apple,related,0.99109327527107,0.8750029164818642,0.6178820158620748
Gemma3-1B-it,single_word_control,apple,random,0.9075537711715072,0.605745734274181,0.48771010599909875
Gemma3-1B-it,single_word_control,teacher,synonym,0.985115594905869,0.915683715144516,0.7559407812980699
Gemma3-1B-it,single_word_control,teacher,related,0.9747535352633835,0.8794272018206997,0.7020467838219997
Gemma3-1B-it,single_word_control,teacher,random,0.8697130973184518,0.5044823246105288,0.4088600501608939
Gemma3-1B-it,single_word_control,lawyer,synonym,0.9902235921188496,0.9183807506733106,0.6457645285543152
Gemma3-1B-it,single_word_control,lawyer,related,0.9575845780029473,0.7517609663023326,0.6998132396894381
Gemma3-1B-it,single_word_control,lawyer,random,0.9282204059399246,0.5409563678238452,0.49052686292508124
Gemma3-1B-it,single_word_control,river,synonym,0.9718143830774136,0.5696523381390187,0.6179221272606295
Gemma3-1B-it,single_word_control,river,related,0.9757057304954248,0.7731717010420065,0.5572787371952898
Gemma3-1B-it,single_word_control,river,random,0.8707941697541898,0.46021635761202545,0.49803211255153484
Gemma3-1B-it,single_word_control,city,synonym,0.9798930593239087,0.7989120202952227,0.5478894809942154
Gemma3-1B-it,single_word_control,city,related,0.9865437469515985,0.8784963970862805,0.728682575935354
Gemma3-1B-it,single_word_control,city,random,0.914062618895778,0.5403158061125117,0.37635480618221234
Gemma3-1B-it,single_word_control,storm,synonym,0.9672997262925477,0.7711962153730781,0.5291833675759676
Gemma3-1B-it,single_word_control,storm,related,0.9735385699960771,0.8295698933848886,0.7389369077127487
Gemma3-1B-it,single_word_control,storm,random,0.9094065255376007,0.4890050682910547,0.31474708364339427
Gemma3-1B-it,single_word_control,idea,synonym,0.9865998628376452,0.8817113658900823,0.5825987725961312
Gemma3-1B-it,single_word_control,idea,related,0.9701539619111512,0.8075086359126898,0.5721445847872959
Gemma3-1B-it,single_word_control,idea,random,0.913166740671935,0.5277649440360835,0.35959828876804384
Gemma3-1B-it,single_word_control,problem,synonym,0.9813961000179099,0.8071354215882509,0.6465548993588381
Gemma3-1B-it,single_word_control,problem,related,0.9749349156111712,0.7708462821431743,0.6235336785454594
Gemma3-1B-it,single_word_control,problem,random,0.9189757912731134,0.4698658419015133,0.3489160861249961
Gemma3-1B-it,single_word_control,music,synonym,0.9750402580731614,0.7183183446756437,0.6731465568828723
Gemma3-1B-it,single_word_control,music,related,0.9743546650645348,0.7308532232234548,0.6457129633070751
Gemma3-1B-it,single_word_control,music,random,0.9181234881136499,0.6223097242706349,0.4995926901696548
Gemma3-1B-it,single_word_control,letter,synonym,0.973900869017411,0.7063044459355161,0.56184550156412
Gemma3-1B-it,single_word_control,letter,related,0.9594210603456174,0.6868858010849397,0.6610079625574672
Gemma3-1B-it,single_word_control,letter,random,0.9033196702858552,0.4385545563025096,0.369769076039769
Gemma3-1B-it,single_word_control,machine,synonym,0.9693221461158333,0.8206786426215007,0.7163681804248705
Gemma3-1B-it,single_word_control,machine,related,0.9609122375830782,0.7176509271202131,0.4617337961179127
Gemma3-1B-it,single_word_control,machine,random,0.8750682827414877,0.5958921921344579,0.5332942665119437
Gemma3-1B-it,single_word_control,road,synonym,0.9809580475943737,0.7662083056482552,0.7567892180392897
Gemma3-1B-it,single_word_control,road,related,0.974339841269756,0.8355838519806168,0.7019065793812473
Gemma3-1B-it,single_word_control,road,random,0.9229603108420005,0.3957787863383902,0.42686340348399693
Gemma3-1B-it,single_word_control,flower,synonym,0.9819570473388607,0.8488136828994183,0.5344723493382609
Gemma3-1B-it,single_word_control,flower,related,0.9819904514580496,0.8158509423530176,0.6526749899934947
Gemma3-1B-it,single_word_control,flower,random,0.8880479589419634,0.5687259992694471,0.47809117499870224
Gemma3-1B-it,single_word_control,ocean,synonym,0.9853221996870788,0.8754777427764452,0.7505252390975595
Gemma3-1B-it,single_word_control,ocean,related,0.9684871431452637,0.7748191673681086,0.6754319116906925
Gemma3-1B-it,single_word_control,ocean,random,0.9232011664799608,0.547087731892243,0.3962400432816949
Gemma3-1B-it,single_word_control,child,synonym,0.9790422306202965,0.8324415533978493,0.5601042229968729
Gemma3-1B-it,single_word_control,child,related,0.975614794619838,0.8066120385857012,0.5427588694548195
Gemma3-1B-it,single_word_control,child,random,0.9252048705984012,0.5544643619136504,0.4392367288263141
Gemma3-1B-it,ordinary_two_word_control,red car,synonym,0.9672155652766187,0.8607881207946837,0.7058984994135084
Gemma3-1B-it,ordinary_two_word_control,red car,component,0.9682217692077084,0.7452185351939746,0.4986399257818593
Gemma3-1B-it,ordinary_two_word_control,red car,word_by_word,0.9650409898394995,0.8705058361637941,0.7154394104842811
Gemma3-1B-it,ordinary_two_word_control,red car,random,0.9048070469116173,0.6590770711242766,0.5389386939682795
Gemma3-1B-it,ordinary_two_word_control,coffee cup,synonym,0.9850572379756325,0.8658342557466864,0.31345516936045353
Gemma3-1B-it,ordinary_two_word_control,coffee cup,component,0.9877219063894033,0.88052043574573,0.43720900419351405
Gemma3-1B-it,ordinary_two_word_control,coffee cup,word_by_word,0.9527632584894862,0.7825993162745429,0.48068136615698465
Gemma3-1B-it,ordinary_two_word_control,coffee cup,random,0.9031248159160864,0.6054546965567503,0.5648798353436912
Gemma3-1B-it,ordinary_two_word_control,wooden chair,synonym,0.9636921469368207,0.8487687174686552,0.7254582487521269
Gemma3-1B-it,ordinary_two_word_control,wooden chair,component,0.9776105272438962,0.8017925922074697,0.6960004876592376
Gemma3-1B-it,ordinary_two_word_control,wooden chair,word_by_word,0.9698887626894168,0.8628886757327934,0.824160941137887
Gemma3-1B-it,ordinary_two_word_control,wooden chair,random,0.9337653469571545,0.7454398461433864,0.5128653300637578
Gemma3-1B-it,ordinary_two_word_control,summer rain,synonym,0.9341880008792162,0.76012968637655,0.6386972902742523
Gemma3-1B-it,ordinary_two_word_control,summer rain,component,0.966029430270572,0.7929168933231104,0.6966384091188981
Gemma3-1B-it,ordinary_two_word_control,summer rain,word_by_word,0.9146675384449424,0.716098212780432,0.6862907277743985
Gemma3-1B-it,ordinary_two_word_control,summer rain,random,0.8879394807380785,0.6238054450679869,0.3561845088239129
Gemma3-1B-it,ordinary_two_word_control,city park,synonym,0.9520203564413731,0.755652763565431,0.7475066318014403
Gemma3-1B-it,ordinary_two_word_control,city park,component,0.985617345740889,0.898275698202883,0.6121197564271199
Gemma3-1B-it,ordinary_two_word_control,city park,word_by_word,0.946875075825755,0.720557693457226,0.6457956305359668
Gemma3-1B-it,ordinary_two_word_control,city park,random,0.9155116413925984,0.7004317412889596,0.605245539953301
Gemma3-1B-it,ordinary_two_word_control,glass bottle,synonym,0.9606565538441225,0.8484809344352002,0.6945322577305931
Gemma3-1B-it,ordinary_two_word_control,glass bottle,component,0.9788210836937331,0.8612412469101133,0.6843051776130727
Gemma3-1B-it,ordinary_two_word_control,glass bottle,word_by_word,0.9421408414918687,0.8712783043855231,0.7816193654540976
Gemma3-1B-it,ordinary_two_word_control,glass bottle,random,0.9248890663960628,0.7139194716495277,0.6516259814098982
Gemma3-1B-it,ordinary_two_word_control,school bus,synonym,0.9421347760465607,0.7892371322201175,0.662942111202182
Gemma3-1B-it,ordinary_two_word_control,school bus,component,0.9575961404207196,0.7722163343660673,0.47288701529129296
Gemma3-1B-it,ordinary_two_word_control,school bus,word_by_word,0.9294858963985823,0.7427804759229663,0.6337836903428173
Gemma3-1B-it,ordinary_two_word_control,school bus,random,0.8806892465266111,0.6573030596984772,0.470335944562022
Gemma3-1B-it,ordinary_two_word_control,paper bag,synonym,0.9835022012486601,0.972626266365658,0.9666705956698457
Gemma3-1B-it,ordinary_two_word_control,paper bag,component,0.9575229929434872,0.7636635040316975,0.399662231763004
Gemma3-1B-it,ordinary_two_word_control,paper bag,word_by_word,0.9352823367859932,0.6426382750050129,0.6191778936602625
Gemma3-1B-it,ordinary_two_word_control,paper bag,random,0.8281352471982959,0.5922401091603227,0.6153178885057687
Gemma3-1B-it,ordinary_two_word_control,kitchen knife,synonym,0.9563767714995054,0.8226993237549328,0.7949520829122083
Gemma3-1B-it,ordinary_two_word_control,kitchen knife,component,0.9754871814033456,0.8802366666987742,0.7422219147588768
Gemma3-1B-it,ordinary_two_word_control,kitchen knife,word_by_word,0.9522886950376472,0.7960777432483811,0.6347627550719471
Gemma3-1B-it,ordinary_two_word_control,kitchen knife,random,0.8934409058163306,0.7130870180830163,0.5091370523257585
Gemma3-1B-it,ordinary_two_word_control,garden flower,synonym,0.9743681235921794,0.8776154152619221,0.7491860023346875
Gemma3-1B-it,ordinary_two_word_control,garden flower,component,0.9721503669621641,0.865518960308192,0.7841347161144608
Gemma3-1B-it,ordinary_two_word_control,garden flower,word_by_word,0.9576284075525873,0.8170035581867519,0.7711906147359652
Gemma3-1B-it,ordinary_two_word_control,garden flower,random,0.9307942631815176,0.6945543549484414,0.6397368385726067
Gemma3-1B-it,ordinary_two_word_control,ocean wave,synonym,0.9637603163435804,0.9126233494210336,0.8403816332930061
Gemma3-1B-it,ordinary_two_word_control,ocean wave,component,0.9607255511045323,0.7091768967842061,0.668729892787503
Gemma3-1B-it,ordinary_two_word_control,ocean wave,word_by_word,0.9503203987470857,0.7186592275356035,0.7391977134100182
Gemma3-1B-it,ordinary_two_word_control,ocean wave,random,0.9064416695123976,0.6847560529259913,0.4333314252720267
Gemma3-1B-it,ordinary_two_word_control,train station,synonym,0.9652813419765564,0.8703698923003715,0.7131237311977975
Gemma3-1B-it,ordinary_two_word_control,train station,component,0.9547141847827121,0.7541163075032891,0.6383404301433037
Gemma3-1B-it,ordinary_two_word_control,train station,word_by_word,0.9593284033793816,0.8325962689997068,0.7197585740352486
Gemma3-1B-it,ordinary_two_word_control,train station,random,0.8631652814747859,0.6266812207491155,0.5851445936920013
Gemma3-1B-it,ordinary_two_word_control,computer screen,synonym,0.9826174704515683,0.8637817790689701,0.5702285745891921
Gemma3-1B-it,ordinary_two_word_control,computer screen,component,0.9833981066171724,0.8692024852766025,0.6060597349748439
Gemma3-1B-it,ordinary_two_word_control,computer screen,word_by_word,0.96713053448051,0.8096938289015925,0.7018903390860333
Gemma3-1B-it,ordinary_two_word_control,computer screen,random,0.893092121199493,0.6614366909826764,0.6227741225108172
Gemma3-1B-it,ordinary_two_word_control,stone bridge,synonym,0.9344003851840045,0.7581801529725632,0.7322178543382976
Gemma3-1B-it,ordinary_two_word_control,stone bridge,component,0.9718502936316765,0.8179158806355616,0.6092893644703862
Gemma3-1B-it,ordinary_two_word_control,stone bridge,word_by_word,0.9119967120933108,0.6853425228065602,0.7068744309814157
Gemma3-1B-it,ordinary_two_word_control,stone bridge,random,0.9246499805903777,0.7336347034538808,0.6292584846184884
Gemma3-1B-it,ordinary_two_word_control,plastic box,synonym,0.9508651011743418,0.7681558709490743,0.6699198457807541
Gemma3-1B-it,ordinary_two_word_control,plastic box,component,0.969368071210765,0.7936447197166705,0.5077866984520699
Gemma3-1B-it,ordinary_two_word_control,plastic box,word_by_word,0.913758483702215,0.7660784354766679,0.6028815897820428
Gemma3-1B-it,ordinary_two_word_control,plastic box,random,0.9099299459870392,0.6603051508901834,0.5307347697849639
Gemma3-1B-it,ordinary_two_word_control,winter coat,synonym,0.9692691936951894,0.8550783205076491,0.8033098121658109
Gemma3-1B-it,ordinary_two_word_control,winter coat,component,0.9644980563516566,0.7887820707814851,0.738657149052217
Gemma3-1B-it,ordinary_two_word_control,winter coat,word_by_word,0.9589842490646088,0.8205673804588282,0.6551600959873299
Gemma3-1B-it,ordinary_two_word_control,winter coat,random,0.9227426103768795,0.7253998961733571,0.6329773091426575
