model,group,case,variant,sentence_sim,contextual_span_sim,isolated_phrase_sim
Gemma3-4B-pt,compositional_nc,mountain village,synonym,0.9878193696055294,0.925677531867729,0.8607813455641167
Gemma3-4B-pt,compositional_nc,mountain village,component,0.9862034714834349,0.9168107731230621,0.7751313762578382
Gemma3-4B-pt,compositional_nc,mountain village,word_by_word,0.9903573141457467,0.9430870969011308,0.8372700913331537
Gemma3-4B-pt,compositional_nc,mountain village,random,0.9570913218554394,0.6632864212028349,0.6805912616876799
Gemma3-4B-pt,compositional_nc,solar panel,synonym,0.9825312928414797,0.9001649032159742,0.7823839685896516
Gemma3-4B-pt,compositional_nc,solar panel,component,0.9695591808714674,0.7539326801636582,0.6169482385968856
Gemma3-4B-pt,compositional_nc,solar panel,word_by_word,0.9482661170743888,0.8355952292106017,0.7470298021418897
Gemma3-4B-pt,compositional_nc,solar panel,random,0.9401021209782182,0.672933392722569,0.579149678718863
Gemma3-4B-pt,compositional_nc,election result,synonym,0.9835110536358876,0.8791644509173501,0.8431523607463758
Gemma3-4B-pt,compositional_nc,election result,component,0.9807332357992049,0.8018303277869379,0.6308767676268078
Gemma3-4B-pt,compositional_nc,election result,word_by_word,0.9811888562077128,0.8742821161385376,0.8053245619353921
Gemma3-4B-pt,compositional_nc,election result,random,0.9320335781334244,0.66806480599176,0.6466036125769951
Gemma3-4B-pt,compositional_nc,airport security,synonym,0.9840721836696394,0.88439013324499,0.8668180679357661
Gemma3-4B-pt,compositional_nc,airport security,component,0.9681492454574416,0.8541588241827699,0.727036943727392
Gemma3-4B-pt,compositional_nc,airport security,word_by_word,0.971458382034982,0.8708598613208255,0.7816457278593899
Gemma3-4B-pt,compositional_nc,airport security,random,0.9080253663533643,0.7352999716828683,0.7315370944138732
Gemma3-4B-pt,compositional_nc,language teacher,synonym,0.9915294983566644,0.9763425680328791,0.9716018512193009
Gemma3-4B-pt,compositional_nc,language teacher,component,0.9688403717600893,0.8030558214453325,0.8147898440401298
Gemma3-4B-pt,compositional_nc,language teacher,word_by_word,0.9434987509278991,0.7946269518402854,0.750435323843696
Gemma3-4B-pt,compositional_nc,language teacher,random,0.8171214883012516,0.5493416285097895,0.5846839421292724
Gemma3-4B-pt,compositional_nc,water bottle,synonym,0.9827460457823904,0.8626207460791133,0.8264797786566487
Gemma3-4B-pt,compositional_nc,water bottle,component,0.9799458396604054,0.8346450483644601,0.7672860342158835
Gemma3-4B-pt,compositional_nc,water bottle,word_by_word,0.9565735529922881,0.8052064627767993,0.7956776509598618
Gemma3-4B-pt,compositional_nc,water bottle,random,0.9232729155525867,0.6800024867948594,0.667406409305867
Gemma3-4B-pt,compositional_nc,history book,synonym,0.9763700730952383,0.8599963902693547,0.7732483769718088
Gemma3-4B-pt,compositional_nc,history book,component,0.9909823194918702,0.8867952897030976,0.7094871095150606
Gemma3-4B-pt,compositional_nc,history book,word_by_word,0.9604448081188931,0.7670214828941516,0.768147813445735
Gemma3-4B-pt,compositional_nc,history book,random,0.9509465595874559,0.7421563578035758,0.6426251315755157
Gemma3-4B-pt,compositional_nc,river bridge,synonym,0.9843389960537698,0.9207708119125918,0.8439556545780803
Gemma3-4B-pt,compositional_nc,river bridge,component,0.9914542520189399,0.910872984648615,0.8170942967574584
Gemma3-4B-pt,compositional_nc,river bridge,word_by_word,0.9730768949287149,0.8639937805861967,0.7738066298783095
Gemma3-4B-pt,compositional_nc,river bridge,random,0.9521613464309395,0.7372726308767545,0.7176247299892635
Gemma3-4B-pt,compositional_nc,hospital room,synonym,0.9832570705729853,0.894825901537004,0.8285242841346891
Gemma3-4B-pt,compositional_nc,hospital room,component,0.9879420723195967,0.9157309094128082,0.7832279815070594
Gemma3-4B-pt,compositional_nc,hospital room,word_by_word,0.988734286828907,0.9449171037449765,0.8707229027585561
Gemma3-4B-pt,compositional_nc,hospital room,random,0.9355848399655328,0.7599904786168227,0.7026706442413135
Gemma3-4B-pt,compositional_nc,village market,synonym,0.9894339851530679,0.8943862188394646,0.860584327138299
Gemma3-4B-pt,compositional_nc,village market,component,0.9910408973028992,0.9274686870940202,0.7359954192422723
Gemma3-4B-pt,compositional_nc,village market,word_by_word,0.991052859806737,0.9500839673996312,0.7684571996180939
Gemma3-4B-pt,compositional_nc,village market,random,0.953685095617728,0.6794991487791623,0.6812319699086884
Gemma3-4B-pt,compositional_nc,data center,synonym,0.9831058717864657,0.8647918065610051,0.7244196517423758
Gemma3-4B-pt,compositional_nc,data center,component,0.9706752463398701,0.7603306365888575,0.63801705494854
Gemma3-4B-pt,compositional_nc,data center,word_by_word,0.9662507378993109,0.8243101863055009,0.7233467550100507
Gemma3-4B-pt,compositional_nc,data center,random,0.9349650263688348,0.6888270258600221,0.5009502221990175
Gemma3-4B-pt,compositional_nc,music festival,synonym,0.9835390177315713,0.8798373633741305,0.8276524844961943
Gemma3-4B-pt,compositional_nc,music festival,component,0.9846561074254762,0.8767733608325958,0.7870383337997265
Gemma3-4B-pt,compositional_nc,music festival,word_by_word,0.9761923759264816,0.8898455900851212,0.8123805022717172
Gemma3-4B-pt,compositional_nc,music festival,random,0.9451349041521966,0.6818561225947077,0.7049992353732077
Gemma3-4B-pt,single_word_control,doctor,synonym,0.9759940593160201,0.8292141520191739,0.7199386482322502
Gemma3-4B-pt,single_word_control,doctor,related,0.9635805989492716,0.7094471674236993,0.8079286438309344
Gemma3-4B-pt,single_word_control,doctor,random,0.9014788941701647,0.5195261550028822,0.7125474234930154
Gemma3-4B-pt,single_word_control,apple,synonym,0.986778648087289,0.8097242951342642,0.7475244952335669
Gemma3-4B-pt,single_word_control,apple,related,0.989660271649607,0.9101569274913823,0.7048531964860015
Gemma3-4B-pt,single_word_control,apple,random,0.916855934999452,0.6736951516795046,0.662691885876677
Gemma3-4B-pt,single_word_control,teacher,synonym,0.9491316155086567,0.8711974865713765,0.9266944309141637
Gemma3-4B-pt,single_word_control,teacher,related,0.9680119549905551,0.8654103190617861,0.8291820591053045
Gemma3-4B-pt,single_word_control,teacher,random,0.8998923917060208,0.485395299344037,0.6934823616270939
Gemma3-4B-pt,single_word_control,lawyer,synonym,0.9783902428183898,0.8904535873708808,0.7708383502413475
Gemma3-4B-pt,single_word_control,lawyer,related,0.9533259681684688,0.7080267074507893,0.746578676252311
Gemma3-4B-pt,single_word_control,lawyer,random,0.9242901471297957,0.5115038781766774,0.6965006375063428
Gemma3-4B-pt,single_word_control,river,synonym,0.9736494619378183,0.5865371511858597,0.7280919096323147
Gemma3-4B-pt,single_word_control,river,related,0.9797567779455255,0.7080351116600173,0.7300443544205079
Gemma3-4B-pt,single_word_control,river,random,0.8684674476273095,0.5312034872909157,0.6259718366975647
Gemma3-4B-pt,single_word_control,city,synonym,0.9704142631996601,0.7975933024439322,0.680973277307698
Gemma3-4B-pt,single_word_control,city,related,0.9785682888348607,0.808428429517177,0.8258389738805801
Gemma3-4B-pt,single_word_control,city,random,0.8886364238008735,0.4704103313311759,0.7048515739447876
Gemma3-4B-pt,single_word_control,storm,synonym,0.9824600571938992,0.7687283187353603,0.6153948894826341
Gemma3-4B-pt,single_word_control,storm,related,0.9682690797911367,0.855045080191656,0.7937963519037498
Gemma3-4B-pt,single_word_control,storm,random,0.9157544887487324,0.5026285529327744,0.6322733159941206
Gemma3-4B-pt,single_word_control,idea,synonym,0.9824927268568717,0.8196255854159827,0.5926463870621568
Gemma3-4B-pt,single_word_control,idea,related,0.9668276856785274,0.7885292928507915,0.6862333308138233
Gemma3-4B-pt,single_word_control,idea,random,0.9091555329087699,0.4830245724654864,0.6484397821165211
Gemma3-4B-pt,single_word_control,problem,synonym,0.9775977391056148,0.826969622339127,0.8050902649451028
Gemma3-4B-pt,single_word_control,problem,related,0.9529133413991178,0.7476629849651861,0.7285524298401881
Gemma3-4B-pt,single_word_control,problem,random,0.8977175640330473,0.45499602280159973,0.6310952114617571
Gemma3-4B-pt,single_word_control,music,synonym,0.9679145115811063,0.7201216825386688,0.7820647056122546
Gemma3-4B-pt,single_word_control,music,related,0.9622765910182146,0.6186089357328147,0.708411847013835
Gemma3-4B-pt,single_word_control,music,random,0.910866743439511,0.5783840897569306,0.5850869473298655
Gemma3-4B-pt,single_word_control,letter,synonym,0.9582992155178714,0.7626521983827933,0.6494251372991751
Gemma3-4B-pt,single_word_control,letter,related,0.9610258575912416,0.7315605133703088,0.7060806599873365
Gemma3-4B-pt,single_word_control,letter,random,0.8832431155490895,0.4622095463144631,0.5865085811451859
Gemma3-4B-pt,single_word_control,machine,synonym,0.9443883061893434,0.7963783464355102,0.7491721882058604
Gemma3-4B-pt,single_word_control,machine,related,0.9436232775908526,0.7395464686510503,0.5863793167969057
Gemma3-4B-pt,single_word_control,machine,random,0.8515697516000222,0.561831229414846,0.6489715644070146
Gemma3-4B-pt,single_word_control,road,synonym,0.9780369118681109,0.7114721906742242,0.8194441348141772
Gemma3-4B-pt,single_word_control,road,related,0.9856955473034712,0.833113303624005,0.8887306629785369
Gemma3-4B-pt,single_word_control,road,random,0.9076692617658665,0.43369557896849387,0.6081720502315009
Gemma3-4B-pt,single_word_control,flower,synonym,0.9724055382766073,0.759674347347076,0.6461198868683871
Gemma3-4B-pt,single_word_control,flower,related,0.9798573727775342,0.7556223664409898,0.7357244235602365
Gemma3-4B-pt,single_word_control,flower,random,0.8904401084842987,0.5714210367794335,0.6726385864284319
Gemma3-4B-pt,single_word_control,ocean,synonym,0.9828213146354792,0.7897844016287866,0.7239005633609502
Gemma3-4B-pt,single_word_control,ocean,related,0.9724495730031029,0.7241692075672723,0.7076544447463824
Gemma3-4B-pt,single_word_control,ocean,random,0.8851539420251147,0.5517985668395888,0.6181273193152392
Gemma3-4B-pt,single_word_control,child,synonym,0.919088866286692,0.6378151410536576,0.6901399694352135
Gemma3-4B-pt,single_word_control,child,related,0.9249715816417147,0.6623158706199683,0.6607135968628884
Gemma3-4B-pt,single_word_control,child,random,0.8791464020141457,0.5295875325360487,0.6742511564042597
Gemma3-4B-pt,ordinary_two_word_control,red car,synonym,0.9719545071711043,0.8539354853261868,0.7595585577903824
Gemma3-4B-pt,ordinary_two_word_control,red car,component,0.9710506695304262,0.7217074324334355,0.7361252574621193
Gemma3-4B-pt,ordinary_two_word_control,red car,word_by_word,0.9652025114133136,0.8110952645813706,0.7307002159670645
Gemma3-4B-pt,ordinary_two_word_control,red car,random,0.9168175205330467,0.6409628653301418,0.6443016655283842
Gemma3-4B-pt,ordinary_two_word_control,coffee cup,synonym,0.9900165334502807,0.8866204408406573,0.564617089321873
Gemma3-4B-pt,ordinary_two_word_control,coffee cup,component,0.9877088432401565,0.8908945307239909,0.6207309937317795
Gemma3-4B-pt,ordinary_two_word_control,coffee cup,word_by_word,0.9714900140359978,0.8500324324468138,0.5807142431430518
Gemma3-4B-pt,ordinary_two_word_control,coffee cup,random,0.9164075256559984,0.6694908824970214,0.6807692031041817
Gemma3-4B-pt,ordinary_two_word_control,wooden chair,synonym,0.9653485587554262,0.8553427540590733,0.8540249196357038
Gemma3-4B-pt,ordinary_two_word_control,wooden chair,component,0.9632357422413602,0.702368806184891,0.7604956391837716
Gemma3-4B-pt,ordinary_two_word_control,wooden chair,word_by_word,0.9765375222269446,0.88481650967908,0.8890906164465338
Gemma3-4B-pt,ordinary_two_word_control,wooden chair,random,0.9217087844816368,0.7243880006059964,0.743635530127674
Gemma3-4B-pt,ordinary_two_word_control,summer rain,synonym,0.9309145268811122,0.7084980247895477,0.7593926698304352
Gemma3-4B-pt,ordinary_two_word_control,summer rain,component,0.9778079387808508,0.7960098177726147,0.7499175862752104
Gemma3-4B-pt,ordinary_two_word_control,summer rain,word_by_word,0.9381209656091956,0.7416653763790537,0.7631587075661712
Gemma3-4B-pt,ordinary_two_word_control,summer rain,random,0.8775376831283384,0.6014242360771719,0.4742860240329528
Gemma3-4B-pt,ordinary_two_word_control,city park,synonym,0.9349050976851598,0.707084937786305,0.7908082402296891
Gemma3-4B-pt,ordinary_two_word_control,city park,component,0.9644157017412633,0.8465027119333746,0.7429772630915863
Gemma3-4B-pt,ordinary_two_word_control,city park,word_by_word,0.9438222715515593,0.6764288317235689,0.7474987113811324
Gemma3-4B-pt,ordinary_two_word_control,city park,random,0.827162761185122,0.6459575318911704,0.7109961783453765
Gemma3-4B-pt,ordinary_two_word_control,glass bottle,synonym,0.9660107773607116,0.8216149791017092,0.816651969435733
Gemma3-4B-pt,ordinary_two_word_control,glass bottle,component,0.9743574704484591,0.8291240577019308,0.7681903306050083
Gemma3-4B-pt,ordinary_two_word_control,glass bottle,word_by_word,0.9518149038118543,0.7956432027953667,0.8069075388277396
Gemma3-4B-pt,ordinary_two_word_control,glass bottle,random,0.9143524745002812,0.677184775670747,0.7066501105153485
Gemma3-4B-pt,ordinary_two_word_control,school bus,synonym,0.9489549218165823,0.7785959523312589,0.8299013845734554
Gemma3-4B-pt,ordinary_two_word_control,school bus,component,0.9641439732285825,0.7775093640545216,0.7133025957395355
Gemma3-4B-pt,ordinary_two_word_control,school bus,word_by_word,0.927448460302552,0.6914654306069933,0.79609953567465
Gemma3-4B-pt,ordinary_two_word_control,school bus,random,0.8901489277224452,0.673625991291032,0.7399658186620234
Gemma3-4B-pt,ordinary_two_word_control,paper bag,synonym,0.9894753880147228,0.9744106940492728,0.9802917705239127
Gemma3-4B-pt,ordinary_two_word_control,paper bag,component,0.9159111248011356,0.6792002109943611,0.6108385765639728
Gemma3-4B-pt,ordinary_two_word_control,paper bag,word_by_word,0.9229057478279288,0.6971828072770234,0.7291405715727474
Gemma3-4B-pt,ordinary_two_word_control,paper bag,random,0.843814149476983,0.657182419163205,0.6268281936369104
Gemma3-4B-pt,ordinary_two_word_control,kitchen knife,synonym,0.9664637760045613,0.8329075359025441,0.854956353281133
Gemma3-4B-pt,ordinary_two_word_control,kitchen knife,component,0.9713507879211934,0.8308396546650431,0.7507856322191977
Gemma3-4B-pt,ordinary_two_word_control,kitchen knife,word_by_word,0.9701390784469831,0.8175537303260485,0.768218954701065
Gemma3-4B-pt,ordinary_two_word_control,kitchen knife,random,0.9096441517492402,0.6748775608031288,0.6401658709940329
Gemma3-4B-pt,ordinary_two_word_control,garden flower,synonym,0.9622693317537342,0.8417898738285678,0.834744369540451
Gemma3-4B-pt,ordinary_two_word_control,garden flower,component,0.9715084672765033,0.8547450198421648,0.8309965229660693
Gemma3-4B-pt,ordinary_two_word_control,garden flower,word_by_word,0.9490021669941062,0.8035812318963806,0.8341269097799983
Gemma3-4B-pt,ordinary_two_word_control,garden flower,random,0.9065137002894142,0.7211007094388204,0.7532225368143434
Gemma3-4B-pt,ordinary_two_word_control,ocean wave,synonym,0.9595515966869477,0.8432747372426056,0.8175983447590364
Gemma3-4B-pt,ordinary_two_word_control,ocean wave,component,0.9568503687196245,0.7364731461080668,0.7475623170291341
Gemma3-4B-pt,ordinary_two_word_control,ocean wave,word_by_word,0.960663469510846,0.795683538259194,0.6987608861801362
Gemma3-4B-pt,ordinary_two_word_control,ocean wave,random,0.8721653291374937,0.682739825112456,0.6759356792244815
Gemma3-4B-pt,ordinary_two_word_control,train station,synonym,0.9711324007589158,0.8835169602282071,0.8150186434287356
Gemma3-4B-pt,ordinary_two_word_control,train station,component,0.9241147969206893,0.6764873681573887,0.7879019853035067
Gemma3-4B-pt,ordinary_two_word_control,train station,word_by_word,0.9540936670284805,0.8519741233793591,0.8372217939160811
Gemma3-4B-pt,ordinary_two_word_control,train station,random,0.8675285219929547,0.6032525487004635,0.6621008451906186
Gemma3-4B-pt,ordinary_two_word_control,computer screen,synonym,0.9699699043843009,0.7605283316035377,0.7365806181010399
Gemma3-4B-pt,ordinary_two_word_control,computer screen,component,0.9675008296682143,0.7718608251996495,0.7402422842425892
Gemma3-4B-pt,ordinary_two_word_control,computer screen,word_by_word,0.959953934401046,0.7200984468777946,0.7061388502488558
Gemma3-4B-pt,ordinary_two_word_control,computer screen,random,0.9022623429905264,0.6893589680843467,0.702272354516669
Gemma3-4B-pt,ordinary_two_word_control,stone bridge,synonym,0.9528547588917218,0.810182123123476,0.8037210558487456
Gemma3-4B-pt,ordinary_two_word_control,stone bridge,component,0.972380481218285,0.8451324899401291,0.8124493802597397
Gemma3-4B-pt,ordinary_two_word_control,stone bridge,word_by_word,0.9484087816059319,0.7923605847094906,0.7756682092654714
Gemma3-4B-pt,ordinary_two_word_control,stone bridge,random,0.8952700577700805,0.6798237681141454,0.6675517655756029
Gemma3-4B-pt,ordinary_two_word_control,plastic box,synonym,0.9415197944821226,0.7319333265952491,0.771061018764057
Gemma3-4B-pt,ordinary_two_word_control,plastic box,component,0.9622048317893699,0.7482365258459875,0.6548957087272518
Gemma3-4B-pt,ordinary_two_word_control,plastic box,word_by_word,0.9320278408804029,0.8146260051182596,0.8303556679563401
Gemma3-4B-pt,ordinary_two_word_control,plastic box,random,0.8768983298393285,0.6341916470478003,0.6353410133675966
Gemma3-4B-pt,ordinary_two_word_control,winter coat,synonym,0.9735643675340213,0.8365483700605121,0.8578377841060991
Gemma3-4B-pt,ordinary_two_word_control,winter coat,component,0.9750031183709487,0.7012457729180511,0.763113617761491
Gemma3-4B-pt,ordinary_two_word_control,winter coat,word_by_word,0.9686724388115457,0.8215264913598207,0.8164122254706312
Gemma3-4B-pt,ordinary_two_word_control,winter coat,random,0.9215625409231573,0.6580387384585206,0.7506034139941696
