model,group,case,variant,sentence_sim,contextual_span_sim,isolated_phrase_sim
Qwen3.5-4B-it,idiomatic_nc,glass ceiling,synonym,0.9485887400606772,0.6930468698247195,0.7069818939280915
Qwen3.5-4B-it,idiomatic_nc,glass ceiling,component,0.9199866336882602,0.6331140499226697,0.5863840657683329
Qwen3.5-4B-it,idiomatic_nc,glass ceiling,word_by_word,0.8875711633232027,0.6570775679787347,0.717333139982382
Qwen3.5-4B-it,idiomatic_nc,glass ceiling,random,0.8552454286899088,0.5637957331186126,0.6656573156235862
Qwen3.5-4B-it,idiomatic_nc,cash cow,synonym,0.940042927272932,0.6105456262365325,0.5685503052557743
Qwen3.5-4B-it,idiomatic_nc,cash cow,component,0.9345054012683233,0.5273583476074101,0.5589408853653252
Qwen3.5-4B-it,idiomatic_nc,cash cow,word_by_word,0.9619536766251365,0.7718572605943551,0.7203374970554131
Qwen3.5-4B-it,idiomatic_nc,cash cow,random,0.91045229445231,0.5231673420143935,0.6023331063763983
Qwen3.5-4B-it,idiomatic_nc,loose cannon,synonym,0.9656048919183126,0.717885804481897,0.6199982652836241
Qwen3.5-4B-it,idiomatic_nc,loose cannon,component,0.9160729059856851,0.5190848690819341,0.5567120085860434
Qwen3.5-4B-it,idiomatic_nc,loose cannon,word_by_word,0.9057258946997756,0.6516620610635104,0.6382302765130813
Qwen3.5-4B-it,idiomatic_nc,loose cannon,random,0.9245618437691306,0.5636788494910305,0.6003846925650242
Qwen3.5-4B-it,idiomatic_nc,golden handshake,synonym,0.9388173146918776,0.6556378808248118,0.6420367739927104
Qwen3.5-4B-it,idiomatic_nc,golden handshake,component,0.9272644966210246,0.5856884282659944,0.6213964336845079
Qwen3.5-4B-it,idiomatic_nc,golden handshake,word_by_word,0.9254343482841647,0.6410007520843872,0.5817180488695319
Qwen3.5-4B-it,idiomatic_nc,golden handshake,random,0.9069881546096574,0.5246697707479641,0.5528128589320808
Qwen3.5-4B-it,idiomatic_nc,paper tiger,synonym,0.9298896275821079,0.6147794773886522,0.5805550442571669
Qwen3.5-4B-it,idiomatic_nc,paper tiger,component,0.9319190208274812,0.64555291876457,0.6818020706497749
Qwen3.5-4B-it,idiomatic_nc,paper tiger,word_by_word,0.9092685899565957,0.6808308536156715,0.554111023155298
Qwen3.5-4B-it,idiomatic_nc,paper tiger,random,0.9037164376852458,0.5538866507698982,0.6790301291025914
Qwen3.5-4B-it,idiomatic_nc,smoking gun,synonym,0.9545563936221216,0.6749255926408756,0.5857907910898857
Qwen3.5-4B-it,idiomatic_nc,smoking gun,component,0.9290749450569691,0.5677766814019617,0.5381091222663001
Qwen3.5-4B-it,idiomatic_nc,smoking gun,word_by_word,0.93486200386422,0.6986294072519174,0.677368785326019
Qwen3.5-4B-it,idiomatic_nc,smoking gun,random,0.876942272490825,0.4960345157151524,0.5691735723350735
Qwen3.5-4B-it,compositional_nc,economic aid,synonym,0.9610451365877712,0.8341614920039317,0.8394140831147965
Qwen3.5-4B-it,compositional_nc,economic aid,component,0.9804926339921103,0.8351291066309775,0.606651786277032
Qwen3.5-4B-it,compositional_nc,economic aid,word_by_word,0.9474965914402477,0.7631857395304796,0.7546539091123523
Qwen3.5-4B-it,compositional_nc,economic aid,random,0.8761182399190256,0.5193796782921959,0.49847130051946564
Qwen3.5-4B-it,compositional_nc,research lab,synonym,0.9864009313764494,0.9549400496376192,0.9369360798956058
Qwen3.5-4B-it,compositional_nc,research lab,component,0.9785326202883572,0.7984563546173099,0.5612135921308765
Qwen3.5-4B-it,compositional_nc,research lab,word_by_word,0.8902171548980035,0.7765015606444362,0.6847588130672411
Qwen3.5-4B-it,compositional_nc,research lab,random,0.9255148894924324,0.6928542362516663,0.5406908023074807
Qwen3.5-4B-it,compositional_nc,climate policy,synonym,0.9822104110071708,0.8557975134346503,0.8316628514762372
Qwen3.5-4B-it,compositional_nc,climate policy,component,0.9619139259982041,0.723224563359436,0.7486110869638696
Qwen3.5-4B-it,compositional_nc,climate policy,word_by_word,0.9262389192886208,0.671418025911819,0.6746348003015057
Qwen3.5-4B-it,compositional_nc,climate policy,random,0.9097210473257022,0.43038182563159466,0.4438343995955151
Qwen3.5-4B-it,compositional_nc,medical school,synonym,0.9838833524419912,0.9754737768953977,0.9475736543861311
Qwen3.5-4B-it,compositional_nc,medical school,component,0.9483051953664214,0.7613620452392976,0.6704242548761864
Qwen3.5-4B-it,compositional_nc,medical school,word_by_word,0.9611251165216796,0.7696160549563507,0.7806045976397658
Qwen3.5-4B-it,compositional_nc,medical school,random,0.8722638978539986,0.5276151424335338,0.5330068943485486
Qwen3.5-4B-it,compositional_nc,mountain village,synonym,0.9646852913021472,0.7635597025412041,0.7454325866221357
Qwen3.5-4B-it,compositional_nc,mountain village,component,0.984317174032025,0.8695059532723465,0.6332810193962786
Qwen3.5-4B-it,compositional_nc,mountain village,word_by_word,0.968126693498187,0.8299633188093796,0.7411484769476575
Qwen3.5-4B-it,compositional_nc,mountain village,random,0.9176035778811201,0.44122760365678937,0.5573416549075759
Qwen3.5-4B-it,compositional_nc,solar panel,synonym,0.9528513599080642,0.7937250680711512,0.7058769964591577
Qwen3.5-4B-it,compositional_nc,solar panel,component,0.9410199369475152,0.6372769731838335,0.5897503710071573
Qwen3.5-4B-it,compositional_nc,solar panel,word_by_word,0.9597073865577875,0.7883451068610438,0.6892539808919573
Qwen3.5-4B-it,compositional_nc,solar panel,random,0.896364596005872,0.5344127597859257,0.5247204068311538
Qwen3.5-4B-it,compositional_nc,election result,synonym,0.9767901397438592,0.8299718424575584,0.8220096941103631
Qwen3.5-4B-it,compositional_nc,election result,component,0.9778671495394954,0.7575514135717976,0.575530885556178
Qwen3.5-4B-it,compositional_nc,election result,word_by_word,0.9679197062612058,0.7746139938372136,0.7771279789029898
Qwen3.5-4B-it,compositional_nc,election result,random,0.9152893467330828,0.5173185990017174,0.5045713164084054
Qwen3.5-4B-it,compositional_nc,airport security,synonym,0.9724560021892155,0.8742377003774471,0.7410470997878248
Qwen3.5-4B-it,compositional_nc,airport security,component,0.9384845162334954,0.7939462573433304,0.6800047004195159
Qwen3.5-4B-it,compositional_nc,airport security,word_by_word,0.9413813397175456,0.7671980178921594,0.6347699134467498
Qwen3.5-4B-it,compositional_nc,airport security,random,0.8239948522852598,0.5731498124719232,0.5786515059133923
Qwen3.5-4B-it,compositional_nc,language teacher,synonym,0.9850653538244719,0.9544552178719998,0.9166809989336948
Qwen3.5-4B-it,compositional_nc,language teacher,component,0.9549366287725279,0.7421359830440375,0.8089729687852093
Qwen3.5-4B-it,compositional_nc,language teacher,word_by_word,0.9480708463433247,0.7600625552086705,0.7021370237989154
Qwen3.5-4B-it,compositional_nc,language teacher,random,0.7943848833907609,0.46475689275731313,0.5317825138771378
Qwen3.5-4B-it,compositional_nc,water bottle,synonym,0.9638328658735529,0.7895124816585175,0.7044440130498035
Qwen3.5-4B-it,compositional_nc,water bottle,component,0.9571269088117423,0.7081279259540846,0.6345770868642288
Qwen3.5-4B-it,compositional_nc,water bottle,word_by_word,0.9075975443877788,0.7107113686725668,0.7669658166123279
Qwen3.5-4B-it,compositional_nc,water bottle,random,0.8632995845269243,0.522875610331711,0.5262011048338839
Qwen3.5-4B-it,compositional_nc,history book,synonym,0.9780100350279843,0.8466970513681158,0.7674881147783825
Qwen3.5-4B-it,compositional_nc,history book,component,0.988205213718046,0.8516733286858531,0.7218937481124369
Qwen3.5-4B-it,compositional_nc,history book,word_by_word,0.9064072117415077,0.5812655515073376,0.6768188818301452
Qwen3.5-4B-it,compositional_nc,history book,random,0.8973663962262167,0.5574719774185292,0.4680391138002025
Qwen3.5-4B-it,compositional_nc,river bridge,synonym,0.971166762456891,0.830558896801294,0.8125694336607024
Qwen3.5-4B-it,compositional_nc,river bridge,component,0.9882655520551824,0.8777484763075132,0.7851106294711881
Qwen3.5-4B-it,compositional_nc,river bridge,word_by_word,0.9589691737190056,0.7778842369138701,0.7368118277258844
Qwen3.5-4B-it,compositional_nc,river bridge,random,0.9202947103437019,0.5631691775272938,0.5661364859840904
Qwen3.5-4B-it,compositional_nc,hospital room,synonym,0.9603339400952514,0.7284118698025638,0.7371811925282042
Qwen3.5-4B-it,compositional_nc,hospital room,component,0.983066676329187,0.8385304600286024,0.7575070878003012
Qwen3.5-4B-it,compositional_nc,hospital room,word_by_word,0.9762587140192871,0.8673430295644136,0.8173809913871174
Qwen3.5-4B-it,compositional_nc,hospital room,random,0.9077403410998225,0.5456176399022771,0.5922631746755027
Qwen3.5-4B-it,compositional_nc,village market,synonym,0.9796024268722555,0.8293590277142584,0.7836274527739971
Qwen3.5-4B-it,compositional_nc,village market,component,0.9834629982361075,0.8639510629002957,0.6449215035727741
Qwen3.5-4B-it,compositional_nc,village market,word_by_word,0.959336329285717,0.7889003961449268,0.6075031417310872
Qwen3.5-4B-it,compositional_nc,village market,random,0.9372541184874881,0.5594363961212105,0.5470401847557997
Qwen3.5-4B-it,compositional_nc,data center,synonym,0.9768639203332398,0.7971089707335561,0.6480643884249097
Qwen3.5-4B-it,compositional_nc,data center,component,0.9577612061618291,0.6528154566842873,0.5852546748522565
Qwen3.5-4B-it,compositional_nc,data center,word_by_word,0.9604257051780495,0.80277061274615,0.7094147362952344
Qwen3.5-4B-it,compositional_nc,data center,random,0.9184865477856218,0.5579702709854676,0.4889383463213213
Qwen3.5-4B-it,compositional_nc,music festival,synonym,0.9749794665847125,0.8226696550097724,0.7955482009604233
Qwen3.5-4B-it,compositional_nc,music festival,component,0.9774524442488121,0.8186298364046555,0.7261695074885307
Qwen3.5-4B-it,compositional_nc,music festival,word_by_word,0.9717160650339259,0.8250806063039401,0.691003995446705
Qwen3.5-4B-it,compositional_nc,music festival,random,0.9200492176938808,0.5290081232361585,0.6262625848606254
Qwen3.5-4B-it,single_word_control,doctor,synonym,0.9567750781646686,0.7712674407828711,0.6253308642058178
Qwen3.5-4B-it,single_word_control,doctor,related,0.8413258126694468,0.48476074672771846,0.5828771031049909
Qwen3.5-4B-it,single_word_control,doctor,random,0.8415815309367362,0.3208423362524313,0.5120195240182381
Qwen3.5-4B-it,single_word_control,apple,synonym,0.9791987185336216,0.6599984441636836,0.5490023378574483
Qwen3.5-4B-it,single_word_control,apple,related,0.9885909216923756,0.8323409671564133,0.4856866690790808
Qwen3.5-4B-it,single_word_control,apple,random,0.8862430696978881,0.5423711148851686,0.5100354820205143
Qwen3.5-4B-it,single_word_control,teacher,synonym,0.9703257823122042,0.8580535795532173,0.7038131361249629
Qwen3.5-4B-it,single_word_control,teacher,related,0.9408365118454945,0.8242985563638171,0.5584960464449842
Qwen3.5-4B-it,single_word_control,teacher,random,0.8370789782347722,0.3562717187813804,0.5057434576820292
Qwen3.5-4B-it,single_word_control,lawyer,synonym,0.9704452030149227,0.7710326708824917,0.6514705562585384
Qwen3.5-4B-it,single_word_control,lawyer,related,0.9316114126271415,0.7258309600028231,0.6625128316235894
Qwen3.5-4B-it,single_word_control,lawyer,random,0.8770512520009435,0.4066997671999652,0.52554697771363
Qwen3.5-4B-it,single_word_control,river,synonym,0.9685856076464965,0.548902820939834,0.7124277246413087
Qwen3.5-4B-it,single_word_control,river,related,0.927815303294996,0.564611171111529,0.5862794243038842
Qwen3.5-4B-it,single_word_control,river,random,0.7493332470148294,0.3506123023015305,0.5009147624020286
Qwen3.5-4B-it,single_word_control,city,synonym,0.9533704744120327,0.5544166201844161,0.5676829777730477
Qwen3.5-4B-it,single_word_control,city,related,0.9791353350214327,0.8135811041783353,0.8179515197431313
Qwen3.5-4B-it,single_word_control,city,random,0.8607817741908225,0.37280462139407367,0.4391118723156808
Qwen3.5-4B-it,single_word_control,storm,synonym,0.9342544025635591,0.4513358594212822,0.6003593562361504
Qwen3.5-4B-it,single_word_control,storm,related,0.9407750315492794,0.7114471855226346,0.807417560550056
Qwen3.5-4B-it,single_word_control,storm,random,0.8517730698538343,0.2828880404861257,0.47760305413581255
Qwen3.5-4B-it,single_word_control,idea,synonym,0.979438819565113,0.7521238314462628,0.6434351861527288
Qwen3.5-4B-it,single_word_control,idea,related,0.9437289438269955,0.6537619067827364,0.5404294038771735
Qwen3.5-4B-it,single_word_control,idea,random,0.8040768626793391,0.27573882777053954,0.4125483904009688
Qwen3.5-4B-it,single_word_control,problem,synonym,0.9530136291677296,0.6627239426647352,0.7397524508884321
Qwen3.5-4B-it,single_word_control,problem,related,0.9562192254432587,0.7826581461779928,0.7090992166936774
Qwen3.5-4B-it,single_word_control,problem,random,0.8474511300533748,0.2256310584536387,0.40591606807491615
Qwen3.5-4B-it,single_word_control,music,synonym,0.9595903685012431,0.6232980845006203,0.5751050627985498
Qwen3.5-4B-it,single_word_control,music,related,0.9255846369026908,0.5720762234171004,0.6741714282048207
Qwen3.5-4B-it,single_word_control,music,random,0.8585956483286089,0.4326915621507079,0.4685243897843371
Qwen3.5-4B-it,single_word_control,letter,synonym,0.941377489501724,0.5765559345227774,0.6161546254677812
Qwen3.5-4B-it,single_word_control,letter,related,0.9247268029707066,0.5724694460585893,0.7345328022908945
Qwen3.5-4B-it,single_word_control,letter,random,0.8190722874478684,0.35090326036999875,0.5075838554841253
Qwen3.5-4B-it,single_word_control,machine,synonym,0.9497398099546047,0.6515495171561659,0.6974854974486947
Qwen3.5-4B-it,single_word_control,machine,related,0.9371059079497053,0.5648749199472124,0.525753954023107
Qwen3.5-4B-it,single_word_control,machine,random,0.7990423789259474,0.43508510648161375,0.5732249182703092
Qwen3.5-4B-it,single_word_control,road,synonym,0.971098053414446,0.602551823980109,0.7476807868933447
Qwen3.5-4B-it,single_word_control,road,related,0.9668807969742701,0.6595458357920646,0.6992973113565665
Qwen3.5-4B-it,single_word_control,road,random,0.8851010317293992,0.25347732341555296,0.37907220728053637
Qwen3.5-4B-it,single_word_control,flower,synonym,0.9583991400647,0.5296779178200749,0.599605263890743
Qwen3.5-4B-it,single_word_control,flower,related,0.9638726885175489,0.6048642891798928,0.6657056489842219
Qwen3.5-4B-it,single_word_control,flower,random,0.8250067049765888,0.42631823859370127,0.5568838651874691
Qwen3.5-4B-it,single_word_control,ocean,synonym,0.9675640726937287,0.6014182410747264,0.5603366895142737
Qwen3.5-4B-it,single_word_control,ocean,related,0.9354514587324385,0.6104159187006568,0.5982083697402432
Qwen3.5-4B-it,single_word_control,ocean,random,0.7966375596462592,0.3072136265376132,0.4900292202478599
Qwen3.5-4B-it,single_word_control,child,synonym,0.9519472450478972,0.6642366133505995,0.6378452085567611
Qwen3.5-4B-it,single_word_control,child,related,0.9394149477027574,0.6575737536070223,0.6082528811960359
Qwen3.5-4B-it,single_word_control,child,random,0.8551205287396564,0.4075129465739345,0.4442776433721226
Qwen3.5-4B-it,ordinary_two_word_control,red car,synonym,0.9279523950360737,0.7198100788863726,0.7215155165657888
Qwen3.5-4B-it,ordinary_two_word_control,red car,component,0.94812524807457,0.6382306979479248,0.6072151989956706
Qwen3.5-4B-it,ordinary_two_word_control,red car,word_by_word,0.8909950116444068,0.6314883273925849,0.6556250389645051
Qwen3.5-4B-it,ordinary_two_word_control,red car,random,0.8232414167917824,0.4997474643881671,0.5437645039236961
Qwen3.5-4B-it,ordinary_two_word_control,coffee cup,synonym,0.983370741338264,0.8227594721310311,0.3796047259239778
Qwen3.5-4B-it,ordinary_two_word_control,coffee cup,component,0.980875521055998,0.8263175852876794,0.6069430549625691
Qwen3.5-4B-it,ordinary_two_word_control,coffee cup,word_by_word,0.9351120705941494,0.6827247799390594,0.41412813237305496
Qwen3.5-4B-it,ordinary_two_word_control,coffee cup,random,0.8629875804737573,0.5526883712032916,0.5664104156939702
Qwen3.5-4B-it,ordinary_two_word_control,wooden chair,synonym,0.9058440276803883,0.6883158765902558,0.71284636826006
Qwen3.5-4B-it,ordinary_two_word_control,wooden chair,component,0.951158060445075,0.6633628072481156,0.6286542373718016
Qwen3.5-4B-it,ordinary_two_word_control,wooden chair,word_by_word,0.9478411908242977,0.7699095902441027,0.9029854692698863
Qwen3.5-4B-it,ordinary_two_word_control,wooden chair,random,0.8418721753558714,0.5921794277337339,0.6882240574356794
Qwen3.5-4B-it,ordinary_two_word_control,summer rain,synonym,0.8542655039292403,0.5781413018806993,0.6642139465287817
Qwen3.5-4B-it,ordinary_two_word_control,summer rain,component,0.954119267491107,0.7184523423823509,0.7467153375597793
Qwen3.5-4B-it,ordinary_two_word_control,summer rain,word_by_word,0.8749820903517151,0.6189660902268945,0.6790124815775223
Qwen3.5-4B-it,ordinary_two_word_control,summer rain,random,0.8009099535822782,0.4857703457533562,0.3562405473688373
Qwen3.5-4B-it,ordinary_two_word_control,city park,synonym,0.8865198040448743,0.603587940234599,0.7166087208000209
Qwen3.5-4B-it,ordinary_two_word_control,city park,component,0.9494533940039879,0.8516557684130296,0.7792645212688063
Qwen3.5-4B-it,ordinary_two_word_control,city park,word_by_word,0.8681187960158097,0.6016831269057017,0.6038938943519704
Qwen3.5-4B-it,ordinary_two_word_control,city park,random,0.7622280934148237,0.47033687104915,0.5945081457729025
Qwen3.5-4B-it,ordinary_two_word_control,glass bottle,synonym,0.9365475442778773,0.6965845232757903,0.7310422049053733
Qwen3.5-4B-it,ordinary_two_word_control,glass bottle,component,0.962106111045188,0.7852436336668431,0.6585593444029857
Qwen3.5-4B-it,ordinary_two_word_control,glass bottle,word_by_word,0.8756075778336363,0.6897697418959919,0.694407192623091
Qwen3.5-4B-it,ordinary_two_word_control,glass bottle,random,0.848884871609258,0.5801494502125583,0.6273740388878768
Qwen3.5-4B-it,ordinary_two_word_control,school bus,synonym,0.8931244029508487,0.6716378124827286,0.6897518308110143
Qwen3.5-4B-it,ordinary_two_word_control,school bus,component,0.9484974829667887,0.7746848001122688,0.6119730377466058
Qwen3.5-4B-it,ordinary_two_word_control,school bus,word_by_word,0.8818315087516228,0.6077479174337636,0.6483453887683716
Qwen3.5-4B-it,ordinary_two_word_control,school bus,random,0.7483480310981999,0.5335780748329856,0.5703121558911648
Qwen3.5-4B-it,ordinary_two_word_control,paper bag,synonym,0.9820826282933877,0.9276047783854922,0.9516873109467757
Qwen3.5-4B-it,ordinary_two_word_control,paper bag,component,0.9453716691509586,0.6214836586866614,0.5530046059654362
Qwen3.5-4B-it,ordinary_two_word_control,paper bag,word_by_word,0.8547396131572819,0.4991480019198116,0.62802732336493
Qwen3.5-4B-it,ordinary_two_word_control,paper bag,random,0.7819684999642654,0.46856041442549556,0.5617326479689811
Qwen3.5-4B-it,ordinary_two_word_control,kitchen knife,synonym,0.9205935167062596,0.7217826579931058,0.6746014716345005
Qwen3.5-4B-it,ordinary_two_word_control,kitchen knife,component,0.9308179839200589,0.7299804347767752,0.7090993040038172
Qwen3.5-4B-it,ordinary_two_word_control,kitchen knife,word_by_word,0.9200311931400221,0.6843906384322546,0.6737530684979476
Qwen3.5-4B-it,ordinary_two_word_control,kitchen knife,random,0.7767738728883451,0.4582229946881235,0.5137851321852455
Qwen3.5-4B-it,ordinary_two_word_control,garden flower,synonym,0.9368329423235818,0.7351436103286815,0.7388606298588851
Qwen3.5-4B-it,ordinary_two_word_control,garden flower,component,0.9551067836465711,0.7883360387666993,0.7184352327154206
Qwen3.5-4B-it,ordinary_two_word_control,garden flower,word_by_word,0.9015281207710243,0.6537737008956986,0.7053411736042675
Qwen3.5-4B-it,ordinary_two_word_control,garden flower,random,0.8193527917086871,0.5770033038632261,0.5991502480637644
Qwen3.5-4B-it,ordinary_two_word_control,ocean wave,synonym,0.9406645770834905,0.7578942449578884,0.7287088853570792
Qwen3.5-4B-it,ordinary_two_word_control,ocean wave,component,0.9466116490901479,0.6240043232644988,0.6490017574045933
Qwen3.5-4B-it,ordinary_two_word_control,ocean wave,word_by_word,0.9048856959383662,0.6156515739075147,0.6310151615469601
Qwen3.5-4B-it,ordinary_two_word_control,ocean wave,random,0.7729859810982311,0.5295045984995536,0.5401825560660612
Qwen3.5-4B-it,ordinary_two_word_control,train station,synonym,0.9315410114303927,0.7747945543737551,0.8054918772935593
Qwen3.5-4B-it,ordinary_two_word_control,train station,component,0.904851765641763,0.7399062714797033,0.767309085241711
Qwen3.5-4B-it,ordinary_two_word_control,train station,word_by_word,0.9020616540818317,0.7363834385399652,0.7959518808051119
Qwen3.5-4B-it,ordinary_two_word_control,train station,random,0.7759187395291117,0.3984806428692831,0.5285961838197363
Qwen3.5-4B-it,ordinary_two_word_control,computer screen,synonym,0.9533967316342271,0.6397423660480416,0.6189784244787507
Qwen3.5-4B-it,ordinary_two_word_control,computer screen,component,0.9691220224619027,0.7890928040328633,0.7380706067650432
Qwen3.5-4B-it,ordinary_two_word_control,computer screen,word_by_word,0.9323403460311059,0.6371821296174266,0.7324135790658893
Qwen3.5-4B-it,ordinary_two_word_control,computer screen,random,0.8106854638551994,0.5430297971737211,0.5928543146283529
Qwen3.5-4B-it,ordinary_two_word_control,stone bridge,synonym,0.8850922947545593,0.6317656486797203,0.7005938817575468
Qwen3.5-4B-it,ordinary_two_word_control,stone bridge,component,0.9374524017059179,0.7103437692813765,0.7823506725731318
Qwen3.5-4B-it,ordinary_two_word_control,stone bridge,word_by_word,0.8900230021627215,0.6460473991658354,0.6641458566783365
Qwen3.5-4B-it,ordinary_two_word_control,stone bridge,random,0.8227873240871344,0.5329727837142215,0.5834637950756135
Qwen3.5-4B-it,ordinary_two_word_control,plastic box,synonym,0.8640702509102897,0.5516124982572463,0.6382640619587504
Qwen3.5-4B-it,ordinary_two_word_control,plastic box,component,0.9208464995741538,0.5687892704155532,0.5910754561129105
Qwen3.5-4B-it,ordinary_two_word_control,plastic box,word_by_word,0.8838421235471771,0.6279229613650142,0.6372590303192234
Qwen3.5-4B-it,ordinary_two_word_control,plastic box,random,0.7760148177171857,0.3885527044081814,0.537388488761964
Qwen3.5-4B-it,ordinary_two_word_control,winter coat,synonym,0.9534135072788289,0.7623532907301378,0.8213340883995723
Qwen3.5-4B-it,ordinary_two_word_control,winter coat,component,0.9267070396657106,0.5496881878694507,0.7175038064588907
Qwen3.5-4B-it,ordinary_two_word_control,winter coat,word_by_word,0.9127015718456478,0.6830150920807067,0.7291081319028889
Qwen3.5-4B-it,ordinary_two_word_control,winter coat,random,0.8573873131759001,0.46300632089234445,0.6571469660523493
