model,group,case,variant,sentence_sim,contextual_span_sim,isolated_phrase_sim
Gemma4-E2B-Base,idiomatic_nc,loose cannon,random,0.9861950591039181,0.8548162459144288,0.8214110532689387
Gemma4-E2B-Base,idiomatic_nc,golden handshake,synonym,0.9757000953537385,0.8631065275963906,0.840247479453087
Gemma4-E2B-Base,idiomatic_nc,golden handshake,component,0.9803283853267106,0.8203749428810797,0.7630598372768325
Gemma4-E2B-Base,idiomatic_nc,golden handshake,word_by_word,0.9796718777414345,0.8635713661691505,0.8147791139864006
Gemma4-E2B-Base,idiomatic_nc,golden handshake,random,0.9594923230616076,0.800444404003082,0.8108553019852487
Gemma4-E2B-Base,idiomatic_nc,paper tiger,synonym,0.9866309421599134,0.8802246059622663,0.8025754119682789
Gemma4-E2B-Base,idiomatic_nc,paper tiger,component,0.9784897614560365,0.8010911124615082,0.7787416581116184
Gemma4-E2B-Base,idiomatic_nc,paper tiger,word_by_word,0.9854478017926183,0.8588007670609217,0.8311728206155966
Gemma4-E2B-Base,idiomatic_nc,paper tiger,random,0.977341217405921,0.8097470041858834,0.8495103483838884
Gemma4-E2B-Base,idiomatic_nc,smoking gun,synonym,0.991694042462655,0.9129838556018011,0.8157554815227562
Gemma4-E2B-Base,idiomatic_nc,smoking gun,component,0.983370846102999,0.7687543271730287,0.628834957774362
Gemma4-E2B-Base,idiomatic_nc,smoking gun,word_by_word,0.9883722916198426,0.9038069271031923,0.8965174963264964
Gemma4-E2B-Base,idiomatic_nc,smoking gun,random,0.9702639021384318,0.8249641211033536,0.840141154310588
Gemma4-E2B-Base,compositional_nc,economic aid,synonym,0.9835714179396605,0.9275641525293454,0.9042720000966153
Gemma4-E2B-Base,compositional_nc,economic aid,component,0.9913349784886296,0.8972522946640745,0.6823118621192157
Gemma4-E2B-Base,compositional_nc,economic aid,word_by_word,0.9870093218687794,0.8959009237262746,0.8755182744766026
Gemma4-E2B-Base,compositional_nc,economic aid,random,0.9660397846137697,0.8004093316191627,0.7668810216357188
Gemma4-E2B-Base,compositional_nc,research lab,synonym,0.9968985583127284,0.9836408492206026,0.9690150038989108
Gemma4-E2B-Base,compositional_nc,research lab,component,0.9953206936484369,0.9172806826857144,0.6807669592946837
Gemma4-E2B-Base,compositional_nc,research lab,word_by_word,0.9772506290937031,0.9286201209860069,0.8110520560401808
Gemma4-E2B-Base,compositional_nc,research lab,random,0.9728044090674729,0.8707156960238117,0.7774725872743895
Gemma4-E2B-Base,compositional_nc,climate policy,synonym,0.9956086563629254,0.9411083656027924,0.9135698496157447
Gemma4-E2B-Base,compositional_nc,climate policy,component,0.9898920654444089,0.828896818028003,0.7389274476633781
Gemma4-E2B-Base,compositional_nc,climate policy,word_by_word,0.9830786046583965,0.8748426996115796,0.8632733819338493
Gemma4-E2B-Base,compositional_nc,climate policy,random,0.9780145378365193,0.6987909483414835,0.7815852296990554
Gemma4-E2B-Base,compositional_nc,medical school,synonym,0.9746939210940805,0.9739825854650134,0.9516615896551746
Gemma4-E2B-Base,compositional_nc,medical school,component,0.97816569317984,0.8606165000281145,0.8171054950101412
Gemma4-E2B-Base,compositional_nc,medical school,word_by_word,0.9825445023093746,0.9168452349926192,0.8971605649539302
Gemma4-E2B-Base,compositional_nc,medical school,random,0.9528626827189818,0.7946325977623658,0.7924822193617547
Gemma4-E2B-Base,compositional_nc,mountain village,synonym,0.9945049486161807,0.9535370373625356,0.8702920334882087
Gemma4-E2B-Base,compositional_nc,mountain village,component,0.9949392557468981,0.9446637893137313,0.712361782706762
Gemma4-E2B-Base,compositional_nc,mountain village,word_by_word,0.9950216428317026,0.9584544786137614,0.8947569979987353
Gemma4-E2B-Base,compositional_nc,mountain village,random,0.9816733483705173,0.7811725150631487,0.8121536794344705
Gemma4-E2B-Base,compositional_nc,solar panel,synonym,0.9906559771187965,0.9242327714666606,0.8666985590332308
Gemma4-E2B-Base,compositional_nc,solar panel,component,0.9775713273837832,0.7837639900368479,0.7654210194951948
Gemma4-E2B-Base,compositional_nc,solar panel,word_by_word,0.9889488935663607,0.8977088557937386,0.8769700942685342
Gemma4-E2B-Base,compositional_nc,solar panel,random,0.9636279727538324,0.7431960210703042,0.7352317671558777
Gemma4-E2B-Base,compositional_nc,election result,synonym,0.9957792005502469,0.9462254493532264,0.9081502530249945
Gemma4-E2B-Base,compositional_nc,election result,component,0.9927242370400784,0.9180038391134084,0.7512705883634725
Gemma4-E2B-Base,compositional_nc,election result,word_by_word,0.9945729168573771,0.9382547819156447,0.8829108017212257
Gemma4-E2B-Base,compositional_nc,election result,random,0.9687400584016895,0.8112235403011099,0.7830686521237382
Gemma4-E2B-Base,compositional_nc,airport security,synonym,0.9930319268372293,0.9377743531458791,0.838079334271895
Gemma4-E2B-Base,compositional_nc,airport security,component,0.9851006336491238,0.902958286596754,0.7529627969225533
Gemma4-E2B-Base,compositional_nc,airport security,word_by_word,0.986105838219026,0.9365440390506156,0.8008870964576209
Gemma4-E2B-Base,compositional_nc,airport security,random,0.9477163274108201,0.8292799354808928,0.790404733057655
Gemma4-E2B-Base,compositional_nc,language teacher,synonym,0.9963360910770617,0.9943444880986709,0.9923098341483028
Gemma4-E2B-Base,compositional_nc,language teacher,component,0.9903934480957244,0.9120512686901232,0.8973902124329146
Gemma4-E2B-Base,compositional_nc,language teacher,word_by_word,0.9882370440544166,0.9293314933701343,0.8647442755842647
Gemma4-E2B-Base,compositional_nc,language teacher,random,0.9345325501135714,0.795658392499522,0.7419397492833127
Gemma4-E2B-Base,compositional_nc,water bottle,synonym,0.9913044691085426,0.9096157794891251,0.8684346524173304
Gemma4-E2B-Base,compositional_nc,water bottle,component,0.987952459465772,0.8560196899787962,0.8566552014645189
Gemma4-E2B-Base,compositional_nc,water bottle,word_by_word,0.9778485501581181,0.8709761609589418,0.8617668353073797
Gemma4-E2B-Base,compositional_nc,water bottle,random,0.9703527439821864,0.8045653230707781,0.797126014247029
Gemma4-E2B-Base,compositional_nc,history book,synonym,0.9927396871496248,0.9300027377637184,0.889034398836142
Gemma4-E2B-Base,compositional_nc,history book,component,0.9962442658421143,0.9219166364591533,0.6497843213551244
Gemma4-E2B-Base,compositional_nc,history book,word_by_word,0.9837549647466036,0.880838852813018,0.848594075082613
Gemma4-E2B-Base,compositional_nc,history book,random,0.9787417604988019,0.841776671470432,0.7809174926161835
Gemma4-E2B-Base,compositional_nc,river bridge,synonym,0.9929146870096,0.9530276513778326,0.908861245421065
Gemma4-E2B-Base,compositional_nc,river bridge,component,0.9944424464777152,0.9264542801544022,0.8645474344458537
Gemma4-E2B-Base,compositional_nc,river bridge,word_by_word,0.9910223566684739,0.9070083693487194,0.8518132707807536
Gemma4-E2B-Base,compositional_nc,river bridge,random,0.9723261200827884,0.8103042070976532,0.79771428441713
Gemma4-E2B-Base,compositional_nc,hospital room,synonym,0.987811968510285,0.8958333204336789,0.8680234501273572
Gemma4-E2B-Base,compositional_nc,hospital room,component,0.9935290636507281,0.9021168862790188,0.7854407635891137
Gemma4-E2B-Base,compositional_nc,hospital room,word_by_word,0.991013478909425,0.9322655997462658,0.903117881776023
Gemma4-E2B-Base,compositional_nc,hospital room,random,0.9767649361611443,0.8039256109737521,0.7560439530371454
Gemma4-E2B-Base,compositional_nc,village market,synonym,0.9938295412329486,0.9393321391585572,0.8885206825985181
Gemma4-E2B-Base,compositional_nc,village market,component,0.9952413140887897,0.9408679526554447,0.7880577464084396
Gemma4-E2B-Base,compositional_nc,village market,word_by_word,0.9964252674893517,0.9590240610694495,0.8452250392042622
Gemma4-E2B-Base,compositional_nc,village market,random,0.9781042926217525,0.7922784904426222,0.811947111941996
Gemma4-E2B-Base,compositional_nc,data center,synonym,0.9937229106669095,0.9288216076690567,0.8524762706034336
Gemma4-E2B-Base,compositional_nc,data center,component,0.9872591921928773,0.8318625119582701,0.6521123648924367
Gemma4-E2B-Base,compositional_nc,data center,word_by_word,0.9876434347955445,0.9170654468804458,0.8607393424512699
Gemma4-E2B-Base,compositional_nc,data center,random,0.9742366009096247,0.832484450330679,0.7320012052237667
Gemma4-E2B-Base,compositional_nc,music festival,synonym,0.991719011783507,0.9187668540341669,0.8917102037772704
Gemma4-E2B-Base,compositional_nc,music festival,component,0.9928349584177784,0.9165780208402773,0.8760942296370348
Gemma4-E2B-Base,compositional_nc,music festival,word_by_word,0.9916729796691075,0.9444826774477859,0.8860587274024521
Gemma4-E2B-Base,compositional_nc,music festival,random,0.9757127492025499,0.8165136398365795,0.8545610782628834
Gemma4-E2B-Base,single_word_control,doctor,synonym,0.9918921286359794,0.8893199151707378,0.7370596123039305
Gemma4-E2B-Base,single_word_control,doctor,related,0.9824217244862667,0.801458297379751,0.8068186181298093
Gemma4-E2B-Base,single_word_control,doctor,random,0.9628246383357064,0.7279503365904032,0.6709187733431322
Gemma4-E2B-Base,single_word_control,apple,synonym,0.9923456564738503,0.852864480690312,0.7487613914825059
Gemma4-E2B-Base,single_word_control,apple,related,0.9966582308957088,0.9239215237043796,0.7176630858104356
Gemma4-E2B-Base,single_word_control,apple,random,0.9641541844738475,0.7419129136959223,0.6460249734164651
Gemma4-E2B-Base,single_word_control,teacher,synonym,0.972603539959745,0.9143126648031691,0.772301438744682
Gemma4-E2B-Base,single_word_control,teacher,related,0.9843962869432332,0.9024770025939819,0.8364712773537699
Gemma4-E2B-Base,single_word_control,teacher,random,0.9508237091718361,0.7272764057585646,0.7040034211198162
Gemma4-E2B-Base,single_word_control,lawyer,synonym,0.9931685295479575,0.919225354190714,0.8211480489973325
Gemma4-E2B-Base,single_word_control,lawyer,related,0.9736838897591517,0.8380903453385157,0.8529285464802835
Gemma4-E2B-Base,single_word_control,lawyer,random,0.9714117135094003,0.7329453607635296,0.7601938366639654
Gemma4-E2B-Base,single_word_control,river,synonym,0.9898368967830226,0.7860367617120728,0.7126929139974046
Gemma4-E2B-Base,single_word_control,river,related,0.9878726351785829,0.863040729108233,0.6665636824396719
Gemma4-E2B-Base,single_word_control,river,random,0.9260945910552819,0.7533139703763635,0.692093203315888
Gemma4-E2B-Base,single_word_control,city,synonym,0.9663030422726262,0.8958101439765097,0.7307559221646465
Gemma4-E2B-Base,single_word_control,city,related,0.9862690588973709,0.915127747776401,0.8515416766457898
Gemma4-E2B-Base,single_word_control,city,random,0.9572040754029033,0.689681934381192,0.7067128615348389
Gemma4-E2B-Base,single_word_control,storm,synonym,0.9938339130156894,0.8569937133620065,0.7664079995080144
Gemma4-E2B-Base,single_word_control,storm,related,0.9842122674158148,0.9045851298254232,0.8789611997992264
Gemma4-E2B-Base,single_word_control,storm,random,0.9690389728971013,0.697443439956672,0.643313688669619
Gemma4-E2B-Base,single_word_control,idea,synonym,0.9949903411121905,0.9006955871773401,0.7866438038543971
Gemma4-E2B-Base,single_word_control,idea,related,0.9850954167962015,0.8407660879557607,0.6604385708898377
Gemma4-E2B-Base,single_word_control,idea,random,0.9687250319665138,0.6811226848653686,0.718782748381713
Gemma4-E2B-Base,single_word_control,problem,synonym,0.9909083633061886,0.8856956271123514,0.7698134728233917
Gemma4-E2B-Base,single_word_control,problem,related,0.9827291041205679,0.7670249857284677,0.7308333666785759
Gemma4-E2B-Base,single_word_control,problem,random,0.9674700281492536,0.689024903922386,0.6131367861816088
Gemma4-E2B-Base,single_word_control,music,synonym,0.9869764848178078,0.8465187079916661,0.7515997701194086
Gemma4-E2B-Base,single_word_control,music,related,0.9846829203219366,0.7442016304595926,0.7830693112514883
Gemma4-E2B-Base,single_word_control,music,random,0.9653264301186087,0.7647945298935297,0.7230381431215633
Gemma4-E2B-Base,single_word_control,letter,synonym,0.9890328785358101,0.8864228047522229,0.6416744856834179
Gemma4-E2B-Base,single_word_control,letter,related,0.9875740688488109,0.8745117264606073,0.7808195227208397
Gemma4-E2B-Base,single_word_control,letter,random,0.9583475936296196,0.696978516844184,0.7137073533600254
Gemma4-E2B-Base,single_word_control,machine,synonym,0.9743391805284808,0.8891532765618627,0.7601080219145891
Gemma4-E2B-Base,single_word_control,machine,related,0.9758174775721659,0.8349857109391545,0.6551542039437359
Gemma4-E2B-Base,single_word_control,machine,random,0.9324715214846888,0.7386285752106431,0.693583848202849
Gemma4-E2B-Base,single_word_control,road,synonym,0.9925396238739109,0.8041151834255191,0.7603271975780609
Gemma4-E2B-Base,single_word_control,road,related,0.9960511468113227,0.8736280642223325,0.7968983597686063
Gemma4-E2B-Base,single_word_control,road,random,0.9595744483189164,0.6293419068042789,0.6352356094537128
Gemma4-E2B-Base,single_word_control,flower,synonym,0.9907910936667094,0.8921977237890095,0.7391851051279155
Gemma4-E2B-Base,single_word_control,flower,related,0.9924586629685768,0.8488738763646247,0.7072683253078184
Gemma4-E2B-Base,single_word_control,flower,random,0.9531726110235746,0.7362853621941102,0.7109108158239067
Gemma4-E2B-Base,single_word_control,ocean,synonym,0.9936814705313884,0.8559825869188236,0.7166001306417239
Gemma4-E2B-Base,single_word_control,ocean,related,0.9879766363831134,0.845868382389337,0.7024207876612886
Gemma4-E2B-Base,single_word_control,ocean,random,0.9460672522179141,0.7483236322509651,0.6683802733516031
Gemma4-E2B-Base,single_word_control,child,synonym,0.9591698559572667,0.7738710227765171,0.7616366809521142
Gemma4-E2B-Base,single_word_control,child,related,0.9642663182495018,0.7994733798652484,0.7574151189374994
Gemma4-E2B-Base,single_word_control,child,random,0.9412762419785092,0.7319328327492926,0.6698149526442261
Gemma4-E2B-Base,ordinary_two_word_control,red car,synonym,0.9910066613917686,0.9192502359565872,0.8376665559774282
Gemma4-E2B-Base,ordinary_two_word_control,red car,component,0.9888079146978923,0.8444213135501777,0.7576637867898621
Gemma4-E2B-Base,ordinary_two_word_control,red car,word_by_word,0.9867201432976948,0.9178561299392828,0.8578325996868867
Gemma4-E2B-Base,ordinary_two_word_control,red car,random,0.9632095329408021,0.811093349700362,0.7315995137581742
Gemma4-E2B-Base,ordinary_two_word_control,coffee cup,synonym,0.9933317630808356,0.9014615761861509,0.6311718880612042
Gemma4-E2B-Base,ordinary_two_word_control,coffee cup,component,0.9926353715242703,0.9169725569186437,0.7340045433013646
Gemma4-E2B-Base,ordinary_two_word_control,coffee cup,word_by_word,0.9785734015673785,0.882880845605384,0.7841245528379264
Gemma4-E2B-Base,ordinary_two_word_control,coffee cup,random,0.9549140296523478,0.7515330895238933,0.792078190427224
Gemma4-E2B-Base,ordinary_two_word_control,wooden chair,synonym,0.9837173983045923,0.9223532848665397,0.8419466521560447
Gemma4-E2B-Base,ordinary_two_word_control,wooden chair,component,0.9882730708905774,0.8506023993607637,0.8184566666137276
Gemma4-E2B-Base,ordinary_two_word_control,wooden chair,word_by_word,0.9893272637079338,0.9289735283930874,0.8795171285969056
Gemma4-E2B-Base,ordinary_two_word_control,wooden chair,random,0.9642005437911993,0.8582144733861686,0.8222841073290218
Gemma4-E2B-Base,ordinary_two_word_control,summer rain,synonym,0.9719442967834566,0.8747105511420916,0.851909761038351
Gemma4-E2B-Base,ordinary_two_word_control,summer rain,component,0.9914146226277998,0.8756602853536287,0.7593619499933864
Gemma4-E2B-Base,ordinary_two_word_control,summer rain,word_by_word,0.9670417181641078,0.8502093287440522,0.8381225683029708
Gemma4-E2B-Base,ordinary_two_word_control,summer rain,random,0.9559736281109845,0.7994985566983615,0.7555391165676115
Gemma4-E2B-Base,ordinary_two_word_control,city park,synonym,0.9802563241105975,0.8725511783234469,0.87638624440674
Gemma4-E2B-Base,ordinary_two_word_control,city park,component,0.9918006600081367,0.9149464215493189,0.8120331881118922
Gemma4-E2B-Base,ordinary_two_word_control,city park,word_by_word,0.981249808901668,0.8542860843787523,0.8153897104488823
Gemma4-E2B-Base,ordinary_two_word_control,city park,random,0.9478484240266445,0.8172134588022288,0.8389927560700254
Gemma4-E2B-Base,ordinary_two_word_control,glass bottle,synonym,0.9847092832815759,0.9213717522327171,0.9003009460060674
Gemma4-E2B-Base,ordinary_two_word_control,glass bottle,component,0.9808678426622675,0.9043996871970166,0.8732633478238275
Gemma4-E2B-Base,ordinary_two_word_control,glass bottle,word_by_word,0.9828461184318102,0.9039227442209724,0.8947879510424246
Gemma4-E2B-Base,ordinary_two_word_control,glass bottle,random,0.9643023757014262,0.8402719942546558,0.8315484053094562
Gemma4-E2B-Base,ordinary_two_word_control,school bus,synonym,0.975739137491498,0.8802861041901598,0.9005815826322264
Gemma4-E2B-Base,ordinary_two_word_control,school bus,component,0.985953863612674,0.8717388084525026,0.6915758987905507
Gemma4-E2B-Base,ordinary_two_word_control,school bus,word_by_word,0.9688167682835326,0.8607398079219762,0.8705730364413176
Gemma4-E2B-Base,ordinary_two_word_control,school bus,random,0.9505280877163641,0.7993735969833341,0.8179542094172382
Gemma4-E2B-Base,ordinary_two_word_control,paper bag,synonym,0.9954855830886657,0.9784862137031413,0.9808343334225875
Gemma4-E2B-Base,ordinary_two_word_control,paper bag,component,0.956031281326973,0.8304037231338077,0.6906879570528547
Gemma4-E2B-Base,ordinary_two_word_control,paper bag,word_by_word,0.9752530777340014,0.8246894145951486,0.8183390138269947
Gemma4-E2B-Base,ordinary_two_word_control,paper bag,random,0.9407463319497439,0.8046646702040114,0.8107330513850965
Gemma4-E2B-Base,ordinary_two_word_control,kitchen knife,synonym,0.9871712097011714,0.9220072378060926,0.905336281781477
Gemma4-E2B-Base,ordinary_two_word_control,kitchen knife,component,0.9833927198198166,0.8945540525996577,0.7849870663417233
Gemma4-E2B-Base,ordinary_two_word_control,kitchen knife,word_by_word,0.9861887269855808,0.8932684510516044,0.8674614441478872
Gemma4-E2B-Base,ordinary_two_word_control,kitchen knife,random,0.9555940978673372,0.8298331811826406,0.8099587223717551
Gemma4-E2B-Base,ordinary_two_word_control,garden flower,synonym,0.9795371539164496,0.8944753638572234,0.8512089795467751
Gemma4-E2B-Base,ordinary_two_word_control,garden flower,component,0.9866656471916192,0.9111176336454551,0.8804611962439128
Gemma4-E2B-Base,ordinary_two_word_control,garden flower,word_by_word,0.9802440996810644,0.8932622653381472,0.8975623957078847
Gemma4-E2B-Base,ordinary_two_word_control,garden flower,random,0.9515102225915748,0.8442700930660185,0.7324078860435166
Gemma4-E2B-Base,ordinary_two_word_control,ocean wave,synonym,0.984730950259622,0.9296194726711522,0.8746418269101336
Gemma4-E2B-Base,ordinary_two_word_control,ocean wave,component,0.9836948381032128,0.8351448878074186,0.7722970561014194
Gemma4-E2B-Base,ordinary_two_word_control,ocean wave,word_by_word,0.9869396050183189,0.8828668269440801,0.8568604895398473
Gemma4-E2B-Base,ordinary_two_word_control,ocean wave,random,0.9490414362300797,0.8098655013441515,0.8145778545260223
Gemma4-E2B-Base,ordinary_two_word_control,train station,synonym,0.9861715696956198,0.932247452550231,0.8675893439841883
Gemma4-E2B-Base,ordinary_two_word_control,train station,component,0.9755908421121361,0.8820250729495186,0.831328310802476
Gemma4-E2B-Base,ordinary_two_word_control,train station,word_by_word,0.9787091023846624,0.9208079347192223,0.8600428999059897
Gemma4-E2B-Base,ordinary_two_word_control,train station,random,0.9357276508445986,0.7674874444117349,0.7801908556055204
Gemma4-E2B-Base,ordinary_two_word_control,computer screen,synonym,0.9790568533735607,0.8772918832396451,0.8464198762176901
Gemma4-E2B-Base,ordinary_two_word_control,computer screen,component,0.9870024172966034,0.8568916547656306,0.8172012304457196
Gemma4-E2B-Base,ordinary_two_word_control,computer screen,word_by_word,0.9855360264994254,0.8659592119495328,0.8001566810044956
Gemma4-E2B-Base,ordinary_two_word_control,computer screen,random,0.9573101956337216,0.824260591137138,0.8023699649121073
Gemma4-E2B-Base,ordinary_two_word_control,stone bridge,synonym,0.9761419797690801,0.9094672315081793,0.9019329251430781
Gemma4-E2B-Base,ordinary_two_word_control,stone bridge,component,0.9869485850810126,0.9173335990592266,0.8859868216836143
Gemma4-E2B-Base,ordinary_two_word_control,stone bridge,word_by_word,0.9685770800773411,0.881226772188275,0.8513174291634716
Gemma4-E2B-Base,ordinary_two_word_control,stone bridge,random,0.9585381117120413,0.8258020424587493,0.8072293004459806
Gemma4-E2B-Base,ordinary_two_word_control,plastic box,synonym,0.9784153560520417,0.8813298176346972,0.8776821705428627
Gemma4-E2B-Base,ordinary_two_word_control,plastic box,component,0.9896255549226234,0.8285407645173125,0.4800640666889411
Gemma4-E2B-Base,ordinary_two_word_control,plastic box,word_by_word,0.9798446030872656,0.9126600124221385,0.9137611952766534
Gemma4-E2B-Base,ordinary_two_word_control,plastic box,random,0.9521486394934564,0.8256810670487189,0.8072745621228034
Gemma4-E2B-Base,ordinary_two_word_control,winter coat,synonym,0.9904072799299274,0.9239464942516078,0.9282475138910629
Gemma4-E2B-Base,ordinary_two_word_control,winter coat,component,0.9919711392861966,0.8681697911679306,0.8005613110191866
Gemma4-E2B-Base,ordinary_two_word_control,winter coat,word_by_word,0.9848603722825561,0.9047683618620902,0.8895183630714559
Gemma4-E2B-Base,ordinary_two_word_control,winter coat,random,0.9706903321334122,0.834103894214349,0.8362283451851741
