model,group,case,variant,sentence_sim,contextual_span_sim,isolated_phrase_sim
Gemma4-12B-base,idiomatic_nc,black sheep,random,0.9188107516878679,0.43284825093844875,0.6500022493974118
Gemma4-12B-base,idiomatic_nc,silver lining,synonym,0.9683358592537887,0.7451417844670304,0.7189029802966429
Gemma4-12B-base,idiomatic_nc,silver lining,component,0.9804766728402904,0.7044674758269847,0.7227424204579447
Gemma4-12B-base,idiomatic_nc,silver lining,word_by_word,0.9517226905773642,0.5998821604979064,0.7811148728425066
Gemma4-12B-base,idiomatic_nc,silver lining,random,0.8684288904799684,0.4507160198597323,0.7100960828973673
Gemma4-12B-base,idiomatic_nc,ivory tower,synonym,0.9463937965547088,0.6379959150561602,0.6719935352886046
Gemma4-12B-base,idiomatic_nc,ivory tower,component,0.9216663982075715,0.5439555931454068,0.5695704736206016
Gemma4-12B-base,idiomatic_nc,ivory tower,word_by_word,0.926676159690774,0.4970059102142828,0.6623855206477794
Gemma4-12B-base,idiomatic_nc,ivory tower,random,0.9157910961955269,0.6358357449374874,0.6302473695339504
Gemma4-12B-base,idiomatic_nc,glass ceiling,synonym,0.9492592515520257,0.7431701908123974,0.7764109762934955
Gemma4-12B-base,idiomatic_nc,glass ceiling,component,0.9174082507908172,0.5789438854248904,0.6628078903394581
Gemma4-12B-base,idiomatic_nc,glass ceiling,word_by_word,0.8867718807523944,0.6915822421016509,0.7599315094804531
Gemma4-12B-base,idiomatic_nc,glass ceiling,random,0.8467048753334188,0.5827510059714468,0.7058188458797782
Gemma4-12B-base,idiomatic_nc,cash cow,synonym,0.9504181560695237,0.5825354436116733,0.6093056117313657
Gemma4-12B-base,idiomatic_nc,cash cow,component,0.9322660963483573,0.5157859327839738,0.6188697638316775
Gemma4-12B-base,idiomatic_nc,cash cow,word_by_word,0.9661076630331374,0.7734511580239766,0.7971996101461286
Gemma4-12B-base,idiomatic_nc,cash cow,random,0.8741044598259582,0.4919393973320803,0.6967542758005051
Gemma4-12B-base,idiomatic_nc,loose cannon,synonym,0.9456542961420875,0.7360685608716391,0.6410904212332215
Gemma4-12B-base,idiomatic_nc,loose cannon,component,0.9590978869990945,0.5322376828752131,0.7086696659470312
Gemma4-12B-base,idiomatic_nc,loose cannon,word_by_word,0.9457849487153251,0.7193904362544766,0.7263781133483017
Gemma4-12B-base,idiomatic_nc,loose cannon,random,0.9324371831353365,0.5723390275508198,0.6543780807430011
Gemma4-12B-base,idiomatic_nc,golden handshake,synonym,0.9348483357074452,0.7376165652534933,0.7367578201454383
Gemma4-12B-base,idiomatic_nc,golden handshake,component,0.9407167199518058,0.6384976843471463,0.7171203712861353
Gemma4-12B-base,idiomatic_nc,golden handshake,word_by_word,0.9235222040667239,0.6925685014916321,0.6395585919683423
Gemma4-12B-base,idiomatic_nc,golden handshake,random,0.890299312674118,0.5436456866698401,0.6835258099860692
Gemma4-12B-base,idiomatic_nc,paper tiger,synonym,0.9486249279692192,0.715076054147426,0.6868441437865515
Gemma4-12B-base,idiomatic_nc,paper tiger,component,0.9280005325744296,0.5743966948335059,0.7144862240938614
Gemma4-12B-base,idiomatic_nc,paper tiger,word_by_word,0.9355460440518102,0.5948826816388532,0.7197891494598204
Gemma4-12B-base,idiomatic_nc,paper tiger,random,0.9272102457306413,0.6195468889763033,0.7527021795876339
Gemma4-12B-base,idiomatic_nc,smoking gun,synonym,0.948197550363508,0.7043712236695929,0.6369343146291834
Gemma4-12B-base,idiomatic_nc,smoking gun,component,0.9196370111641647,0.4766154708142239,0.6045290286371091
Gemma4-12B-base,idiomatic_nc,smoking gun,word_by_word,0.9393546954521301,0.7355995048715572,0.8037776149831635
Gemma4-12B-base,idiomatic_nc,smoking gun,random,0.8766283176742642,0.5368645657496282,0.6481677752551949
Gemma4-12B-base,compositional_nc,economic aid,synonym,0.9542917179756707,0.8360136115298359,0.8689220469260062
Gemma4-12B-base,compositional_nc,economic aid,component,0.9824272356773459,0.8154201298825937,0.6920182545398639
Gemma4-12B-base,compositional_nc,economic aid,word_by_word,0.9400553697554734,0.757470529057614,0.8148571280772902
Gemma4-12B-base,compositional_nc,economic aid,random,0.8697736788070375,0.5525694507679035,0.6751242990908489
Gemma4-12B-base,compositional_nc,research lab,synonym,0.9793642217633238,0.9479612339280746,0.940615010577251
Gemma4-12B-base,compositional_nc,research lab,component,0.9690781261657146,0.8077968982867804,0.6400307496188444
Gemma4-12B-base,compositional_nc,research lab,word_by_word,0.9297578358015661,0.8073233597711053,0.739296424420088
Gemma4-12B-base,compositional_nc,research lab,random,0.8762455319074178,0.6568425507499797,0.6887742326968432
Gemma4-12B-base,compositional_nc,climate policy,synonym,0.9836061451518953,0.8646033363666898,0.8948619081903011
Gemma4-12B-base,compositional_nc,climate policy,component,0.9571419488276284,0.7006883280132793,0.7635782460039826
Gemma4-12B-base,compositional_nc,climate policy,word_by_word,0.9326866496627083,0.6053998414581685,0.7486690653355726
Gemma4-12B-base,compositional_nc,climate policy,random,0.9035855652820002,0.37432663182001763,0.6347358008678816
Gemma4-12B-base,compositional_nc,medical school,synonym,0.9321260304903028,0.9462087228288626,0.9201738400903196
Gemma4-12B-base,compositional_nc,medical school,component,0.9224402490379098,0.728688724977751,0.7120862584610825
Gemma4-12B-base,compositional_nc,medical school,word_by_word,0.9418210036916814,0.7581471174621304,0.8042723883629034
Gemma4-12B-base,compositional_nc,medical school,random,0.8345220372275525,0.5209584126523977,0.6606334284040811
Gemma4-12B-base,compositional_nc,mountain village,synonym,0.9797206529045246,0.8846720525818812,0.8383754114137432
Gemma4-12B-base,compositional_nc,mountain village,component,0.9824605778596823,0.8890232760766231,0.7373226919664396
Gemma4-12B-base,compositional_nc,mountain village,word_by_word,0.9796782120681025,0.8885021436498927,0.8064834388237917
Gemma4-12B-base,compositional_nc,mountain village,random,0.9204871001567163,0.45069305999870407,0.6457453159257598
Gemma4-12B-base,compositional_nc,solar panel,synonym,0.9726176317443027,0.8547816734911537,0.7181140576839901
Gemma4-12B-base,compositional_nc,solar panel,component,0.940333342980433,0.5887498546600877,0.6396737991865566
Gemma4-12B-base,compositional_nc,solar panel,word_by_word,0.9666236212603465,0.7979246696199086,0.7673917502311219
Gemma4-12B-base,compositional_nc,solar panel,random,0.8827351717501684,0.5045940062404203,0.5074467622197086
Gemma4-12B-base,compositional_nc,election result,synonym,0.967901543541429,0.7988938660572639,0.8317892776781218
Gemma4-12B-base,compositional_nc,election result,component,0.9660202435174498,0.6770710617501038,0.5811786850047541
Gemma4-12B-base,compositional_nc,election result,word_by_word,0.9673671393200629,0.7917297554594585,0.7788494055429449
Gemma4-12B-base,compositional_nc,election result,random,0.8930868687908365,0.5488524358782572,0.6023781812126929
Gemma4-12B-base,compositional_nc,airport security,synonym,0.9668593548171978,0.8146622049387431,0.8360537711882228
Gemma4-12B-base,compositional_nc,airport security,component,0.9436501761908076,0.7486495390601388,0.6981170152229567
Gemma4-12B-base,compositional_nc,airport security,word_by_word,0.927904173376636,0.7577604647908881,0.7664739428613117
Gemma4-12B-base,compositional_nc,airport security,random,0.8106364922537477,0.5644969686832628,0.6824491094849258
Gemma4-12B-base,compositional_nc,language teacher,synonym,0.987497231008379,0.955737089628707,0.9628921433689147
Gemma4-12B-base,compositional_nc,language teacher,component,0.9421475210793939,0.727629857354564,0.8183470543746727
Gemma4-12B-base,compositional_nc,language teacher,word_by_word,0.920682058156935,0.815778449990026,0.755223412655657
Gemma4-12B-base,compositional_nc,language teacher,random,0.6672450556952578,0.48052424619012624,0.5888698904603882
Gemma4-12B-base,compositional_nc,water bottle,synonym,0.9593878756980867,0.7583126450781547,0.8049645591575536
Gemma4-12B-base,compositional_nc,water bottle,component,0.9548737788235613,0.6915688567250625,0.7644525912347669
Gemma4-12B-base,compositional_nc,water bottle,word_by_word,0.918910171288087,0.6825000167270282,0.7465490484820998
Gemma4-12B-base,compositional_nc,water bottle,random,0.8692992036096291,0.5135880907124943,0.6303697844156835
Gemma4-12B-base,compositional_nc,history book,synonym,0.9608138363026508,0.8257532461618687,0.7636255162404711
Gemma4-12B-base,compositional_nc,history book,component,0.9838187157246856,0.850911893773548,0.715820923384848
Gemma4-12B-base,compositional_nc,history book,word_by_word,0.9419096037237347,0.6883333020821724,0.75131691572739
Gemma4-12B-base,compositional_nc,history book,random,0.9247983382319135,0.6299812198441818,0.6767602961501292
Gemma4-12B-base,compositional_nc,river bridge,synonym,0.9650351304835898,0.8381450059828925,0.7716534679758115
Gemma4-12B-base,compositional_nc,river bridge,component,0.9818065989746043,0.8473265686176542,0.7664310239157669
Gemma4-12B-base,compositional_nc,river bridge,word_by_word,0.9647107627133283,0.7799697788801786,0.7499595063780478
Gemma4-12B-base,compositional_nc,river bridge,random,0.9156112708383088,0.5755734346595953,0.6474279077770358
Gemma4-12B-base,compositional_nc,hospital room,synonym,0.9324061993726983,0.7846297491355793,0.7496293591210268
Gemma4-12B-base,compositional_nc,hospital room,component,0.973712294436027,0.8553287785746297,0.7190307554894488
Gemma4-12B-base,compositional_nc,hospital room,word_by_word,0.9736574191115648,0.8906593105243726,0.8436416537159946
Gemma4-12B-base,compositional_nc,hospital room,random,0.8636127036650872,0.6119066312379724,0.6829811177808488
Gemma4-12B-base,compositional_nc,village market,synonym,0.9769873675244043,0.8289890616642985,0.7967403541489029
Gemma4-12B-base,compositional_nc,village market,component,0.9806837827356268,0.8756214971762994,0.7203648375085354
Gemma4-12B-base,compositional_nc,village market,word_by_word,0.9726991522341982,0.883069545054642,0.7291445581736017
Gemma4-12B-base,compositional_nc,village market,random,0.9284179890656262,0.5745486544876485,0.6871575519980505
Gemma4-12B-base,compositional_nc,data center,synonym,0.9741160529778298,0.7815963789252043,0.7748740626451892
Gemma4-12B-base,compositional_nc,data center,component,0.9523590749042832,0.6148651842275061,0.7024183564808848
Gemma4-12B-base,compositional_nc,data center,word_by_word,0.9500866165083042,0.7213818597953336,0.7510417524355583
Gemma4-12B-base,compositional_nc,data center,random,0.9008563903719171,0.5491076222725116,0.5467769879202017
Gemma4-12B-base,compositional_nc,music festival,synonym,0.9652202310524183,0.8097470067498586,0.8049266296354088
Gemma4-12B-base,compositional_nc,music festival,component,0.9726440344387337,0.819871840237484,0.7991693643320565
Gemma4-12B-base,compositional_nc,music festival,word_by_word,0.9526761680371317,0.7867829485588406,0.8052956316910904
Gemma4-12B-base,compositional_nc,music festival,random,0.9115894030559407,0.5356884783184942,0.7378993807513395
Gemma4-12B-base,single_word_control,doctor,synonym,0.9647133066400073,0.7219608326575829,0.6961565458936011
Gemma4-12B-base,single_word_control,doctor,related,0.9519913885722063,0.5763311404082034,0.8401018620231007
Gemma4-12B-base,single_word_control,doctor,random,0.8281807357171368,0.3820897464180997,0.7208857509201174
Gemma4-12B-base,single_word_control,apple,synonym,0.9724265436041292,0.6986642854932839,0.8078023468439707
Gemma4-12B-base,single_word_control,apple,related,0.9832010454889966,0.7827408206702003,0.7646182243024293
Gemma4-12B-base,single_word_control,apple,random,0.8676622790247004,0.5144078893983707,0.7335137434140457
Gemma4-12B-base,single_word_control,teacher,synonym,0.8910084671111572,0.7843147558722723,0.8359106464769909
Gemma4-12B-base,single_word_control,teacher,related,0.9234794287180684,0.712766168503428,0.8737280395631697
Gemma4-12B-base,single_word_control,teacher,random,0.7729816071428787,0.37320358856751457,0.7769189115857424
Gemma4-12B-base,single_word_control,lawyer,synonym,0.9790914292790334,0.7797857706173699,0.7118148129528832
Gemma4-12B-base,single_word_control,lawyer,related,0.8812125729152426,0.6199100022906981,0.724607842254174
Gemma4-12B-base,single_word_control,lawyer,random,0.8598358847836999,0.3554168659412167,0.6505314745215158
Gemma4-12B-base,single_word_control,river,synonym,0.9661169142582594,0.5599918903121196,0.796454110298378
Gemma4-12B-base,single_word_control,river,related,0.9654755617912205,0.5829213633952185,0.7381281576216925
Gemma4-12B-base,single_word_control,river,random,0.7685715293824096,0.38956156670735864,0.649983784950691
Gemma4-12B-base,single_word_control,city,synonym,0.8582766331370992,0.7250220077850293,0.6258467468058333
Gemma4-12B-base,single_word_control,city,related,0.9661794244192655,0.8006499508254575,0.8653495392980559
Gemma4-12B-base,single_word_control,city,random,0.8287922225250716,0.30784288565934365,0.7160962098751472
Gemma4-12B-base,single_word_control,storm,synonym,0.9685350710049028,0.5729902647657819,0.6679103527978566
Gemma4-12B-base,single_word_control,storm,related,0.9515299578974422,0.7762968681384814,0.7578891934761326
Gemma4-12B-base,single_word_control,storm,random,0.8752517686281415,0.3025754063666629,0.7026829104440062
Gemma4-12B-base,single_word_control,idea,synonym,0.9709992235495005,0.7693893316801134,0.7973230410148973
Gemma4-12B-base,single_word_control,idea,related,0.952270299345781,0.6779584134503664,0.7873818413001313
Gemma4-12B-base,single_word_control,idea,random,0.8410045668416087,0.30772384197996494,0.7571178426630788
Gemma4-12B-base,single_word_control,problem,synonym,0.9558199576586696,0.772659071909964,0.8761149486995259
Gemma4-12B-base,single_word_control,problem,related,0.9418079270334266,0.6498175151971731,0.8089687185200704
Gemma4-12B-base,single_word_control,problem,random,0.856591449441811,0.3162272089742558,0.7207928886157535
Gemma4-12B-base,single_word_control,music,synonym,0.9479251914470085,0.5954664905142016,0.8545399520316495
Gemma4-12B-base,single_word_control,music,related,0.9477911271944287,0.5045833822061243,0.78473855959448
Gemma4-12B-base,single_word_control,music,random,0.8200791316514295,0.4224956364804236,0.5091628512148333
Gemma4-12B-base,single_word_control,letter,synonym,0.9542825468746211,0.6661472671139378,0.7561591028507059
Gemma4-12B-base,single_word_control,letter,related,0.9326172007454955,0.604832994590586,0.80045802870827
Gemma4-12B-base,single_word_control,letter,random,0.8443462411799801,0.2994509600577455,0.6059725070338614
Gemma4-12B-base,single_word_control,machine,synonym,0.9178424875540077,0.6918361773188212,0.8495262932505891
Gemma4-12B-base,single_word_control,machine,related,0.9042857883514719,0.5776818196175806,0.57803852882409
Gemma4-12B-base,single_word_control,machine,random,0.7792435808915014,0.3970805938357716,0.7233290589669168
Gemma4-12B-base,single_word_control,road,synonym,0.9659485420717194,0.5607637588622232,0.8125546894335646
Gemma4-12B-base,single_word_control,road,related,0.9754035357949988,0.7113346978408785,0.8480390781501214
Gemma4-12B-base,single_word_control,road,random,0.8749026106486282,0.280382176676167,0.7191293076882903
Gemma4-12B-base,single_word_control,flower,synonym,0.9611333367751175,0.6905465676631078,0.5398580585343401
Gemma4-12B-base,single_word_control,flower,related,0.9630663861046703,0.6095712900252794,0.7659860600039637
Gemma4-12B-base,single_word_control,flower,random,0.8360198612329397,0.4000935148802226,0.7275246889758519
Gemma4-12B-base,single_word_control,ocean,synonym,0.972936526119498,0.6484221776915248,0.7856748410815475
Gemma4-12B-base,single_word_control,ocean,related,0.9425633075414199,0.575888940478394,0.7761024703989838
Gemma4-12B-base,single_word_control,ocean,random,0.8147534877078774,0.3874944441377006,0.7407283090239702
Gemma4-12B-base,single_word_control,child,synonym,0.8163095810850883,0.530529729634815,0.6356091559122528
Gemma4-12B-base,single_word_control,child,related,0.8394576558415581,0.5440838591526229,0.6618719410302367
Gemma4-12B-base,single_word_control,child,random,0.7901301769623276,0.3806588552861897,0.739163567439579
Gemma4-12B-base,ordinary_two_word_control,red car,synonym,0.9476423762509697,0.774680007400031,0.6902645229991781
Gemma4-12B-base,ordinary_two_word_control,red car,component,0.9635873666910572,0.6624350944240904,0.7111052978878974
Gemma4-12B-base,ordinary_two_word_control,red car,word_by_word,0.9456860250990551,0.742200796931711,0.6889537804018954
Gemma4-12B-base,ordinary_two_word_control,red car,random,0.820829104788294,0.45260560541449085,0.5710121258023241
Gemma4-12B-base,ordinary_two_word_control,coffee cup,synonym,0.9840524158915706,0.8534567064605949,0.6251550496917759
Gemma4-12B-base,ordinary_two_word_control,coffee cup,component,0.9845081983254009,0.8717098553203532,0.6826144823392336
Gemma4-12B-base,ordinary_two_word_control,coffee cup,word_by_word,0.9518383426445848,0.7399311056457502,0.6375270169224507
Gemma4-12B-base,ordinary_two_word_control,coffee cup,random,0.8634352360746558,0.4777092313461239,0.6547670609421766
Gemma4-12B-base,ordinary_two_word_control,wooden chair,synonym,0.9019327502933728,0.734443327182082,0.805094648945748
Gemma4-12B-base,ordinary_two_word_control,wooden chair,component,0.9390322525102306,0.5907369225581615,0.7401110443972466
Gemma4-12B-base,ordinary_two_word_control,wooden chair,word_by_word,0.957492514915425,0.8068285840790004,0.8310692994617549
Gemma4-12B-base,ordinary_two_word_control,wooden chair,random,0.861486745898444,0.5802089940353534,0.7118076069892219
Gemma4-12B-base,ordinary_two_word_control,summer rain,synonym,0.9208668916020739,0.6657050452973695,0.7348667526286914
Gemma4-12B-base,ordinary_two_word_control,summer rain,component,0.9692199055517482,0.7291591469443536,0.7355427256793525
Gemma4-12B-base,ordinary_two_word_control,summer rain,word_by_word,0.8847450633156281,0.5766278022252167,0.7186662130357458
Gemma4-12B-base,ordinary_two_word_control,summer rain,random,0.8182705287882632,0.4631245737988405,0.6133424237910977
Gemma4-12B-base,ordinary_two_word_control,city park,synonym,0.906537406510608,0.6360643324171682,0.7650915175371554
Gemma4-12B-base,ordinary_two_word_control,city park,component,0.9543831016513693,0.7915750765169338,0.7112865651643654
Gemma4-12B-base,ordinary_two_word_control,city park,word_by_word,0.9239463445080502,0.5725630411474211,0.6726887018639335
Gemma4-12B-base,ordinary_two_word_control,city park,random,0.7619935490224814,0.4674022460782279,0.6259544865580111
Gemma4-12B-base,ordinary_two_word_control,glass bottle,synonym,0.9345449545671638,0.7312376584871435,0.7936337422016022
Gemma4-12B-base,ordinary_two_word_control,glass bottle,component,0.951804032069449,0.7171430954775704,0.7777945323985239
Gemma4-12B-base,ordinary_two_word_control,glass bottle,word_by_word,0.9134161369475212,0.7153077279986484,0.790216296029669
Gemma4-12B-base,ordinary_two_word_control,glass bottle,random,0.8326956251397714,0.4820780492320275,0.6676085833116839
Gemma4-12B-base,ordinary_two_word_control,school bus,synonym,0.9221546503254873,0.6811924962625984,0.8105322134633377
Gemma4-12B-base,ordinary_two_word_control,school bus,component,0.9452108986498036,0.6973175877110038,0.684013781342196
Gemma4-12B-base,ordinary_two_word_control,school bus,word_by_word,0.9103269668244431,0.6471155187663311,0.7535758094212692
Gemma4-12B-base,ordinary_two_word_control,school bus,random,0.8075590115644569,0.48533424373215883,0.6721898660231557
Gemma4-12B-base,ordinary_two_word_control,paper bag,synonym,0.980113449209162,0.9522965710307167,0.9487344680010137
Gemma4-12B-base,ordinary_two_word_control,paper bag,component,0.8887472454285895,0.5761936047095733,0.6356243256428279
Gemma4-12B-base,ordinary_two_word_control,paper bag,word_by_word,0.9080584614652758,0.6201241291187874,0.7612866466227662
Gemma4-12B-base,ordinary_two_word_control,paper bag,random,0.7138873535966265,0.5045034660943231,0.7202692837719011
Gemma4-12B-base,ordinary_two_word_control,kitchen knife,synonym,0.9234647984855312,0.697669824576176,0.7872268002675481
Gemma4-12B-base,ordinary_two_word_control,kitchen knife,component,0.9618443992284134,0.7324740144658354,0.7842470884158832
Gemma4-12B-base,ordinary_two_word_control,kitchen knife,word_by_word,0.9493636476117139,0.7344275043471841,0.7297647071988563
Gemma4-12B-base,ordinary_two_word_control,kitchen knife,random,0.8397506347211983,0.49987684388817333,0.6443303227699768
Gemma4-12B-base,ordinary_two_word_control,garden flower,synonym,0.936661926912529,0.7371884990274935,0.7443613158710853
Gemma4-12B-base,ordinary_two_word_control,garden flower,component,0.9557062126645551,0.7793928659852661,0.7879876113894596
Gemma4-12B-base,ordinary_two_word_control,garden flower,word_by_word,0.9381587363996798,0.7352840277150847,0.7887061854184703
Gemma4-12B-base,ordinary_two_word_control,garden flower,random,0.8695895261963593,0.5756310156722519,0.6743156669900847
Gemma4-12B-base,ordinary_two_word_control,ocean wave,synonym,0.9271016577650972,0.7623002861891717,0.8203967388787503
Gemma4-12B-base,ordinary_two_word_control,ocean wave,component,0.93921052906231,0.6773860505688272,0.7584548181870343
Gemma4-12B-base,ordinary_two_word_control,ocean wave,word_by_word,0.8766381442914034,0.658519113799849,0.7081719193183741
Gemma4-12B-base,ordinary_two_word_control,ocean wave,random,0.7699614293363709,0.4672683952657715,0.6492393366973837
Gemma4-12B-base,ordinary_two_word_control,train station,synonym,0.9536077599375927,0.8337014421786403,0.7940843879930553
Gemma4-12B-base,ordinary_two_word_control,train station,component,0.9322717394367248,0.7186583755414635,0.7591915734910385
Gemma4-12B-base,ordinary_two_word_control,train station,word_by_word,0.9302041471235324,0.7713680863114626,0.8379451534718182
Gemma4-12B-base,ordinary_two_word_control,train station,random,0.7476507436263466,0.4240631433146012,0.6474178567972801
Gemma4-12B-base,ordinary_two_word_control,computer screen,synonym,0.9485772458761903,0.6316120405191857,0.7257719113473675
Gemma4-12B-base,ordinary_two_word_control,computer screen,component,0.9514001618148361,0.6649284794501832,0.7624877208554033
Gemma4-12B-base,ordinary_two_word_control,computer screen,word_by_word,0.9143741377931847,0.575075374572705,0.6710260446889421
Gemma4-12B-base,ordinary_two_word_control,computer screen,random,0.8145071014322656,0.5566017746521323,0.6387648916475989
Gemma4-12B-base,ordinary_two_word_control,stone bridge,synonym,0.9349000099637302,0.6845934031081609,0.7577839940923139
Gemma4-12B-base,ordinary_two_word_control,stone bridge,component,0.9598850045627212,0.7493885494330954,0.7609849327846305
Gemma4-12B-base,ordinary_two_word_control,stone bridge,word_by_word,0.9048323499946435,0.6457817505749575,0.7349408872085005
Gemma4-12B-base,ordinary_two_word_control,stone bridge,random,0.8406148265095448,0.5556481333446479,0.6339562504484318
Gemma4-12B-base,ordinary_two_word_control,plastic box,synonym,0.9010989327696947,0.6050332278731868,0.763049347457804
Gemma4-12B-base,ordinary_two_word_control,plastic box,component,0.9337693468316056,0.6354447067611103,0.6632590116989904
Gemma4-12B-base,ordinary_two_word_control,plastic box,word_by_word,0.8848570260135838,0.7243735016782974,0.8232529001186094
Gemma4-12B-base,ordinary_two_word_control,plastic box,random,0.8094798376250908,0.4989617220761909,0.6420248222345688
Gemma4-12B-base,ordinary_two_word_control,winter coat,synonym,0.9492712522271921,0.7721101743161065,0.8194223015225154
Gemma4-12B-base,ordinary_two_word_control,winter coat,component,0.9581230749513444,0.6142164682785592,0.7085246660494118
Gemma4-12B-base,ordinary_two_word_control,winter coat,word_by_word,0.9229110586629435,0.6888390007185154,0.7945041742281413
Gemma4-12B-base,ordinary_two_word_control,winter coat,random,0.8436808288998494,0.4884334418046724,0.7166185712079717
